timestamp,machine_id,health_phase,fator_desgaste,temp_oleo,vibracao_motor,pressao_hidraulica,volatilidade_temp,volatilidade_vibracao,volatilidade_pressao
2025-07-22T11:53:45.916982,PH-031,0,157.96,46.24,1.75,185.59,1.0,1.0,1.0
2025-07-22T11:53:45.917178,PH-031,0,158.01,45.74,1.65,185.48,1.0,1.0,1.0
2025-07-22T11:53:45.917354,PH-031,0,158.06,45.57,1.42,185.36,1.0,1.0,1.0
2025-07-22T11:53:45.917528,PH-031,0,158.11,45.24,0.99,185.28,1.0,1.0,1.0
2025-07-22T11:53:45.917702,PH-031,0,158.16,44.95,1.19,185.24,1.0,1.0,1.0
2025-07-22T11:53:45.917876,PH-031,0,158.21,45.43,1.68,184.8,1.0,1.0,1.0
2025-07-22T11:53:45.918086,PH-031,0,158.26,45.58,1.66,184.79,1.0,1.0,1.0
2025-07-22T11:53:45.918255,PH-031,0,158.31,45.8,1.8,185.26,1.0,1.0,1.0
2025-07-22T11:53:45.918434,PH-031,0,158.36,46.03,1.72,185.17,1.0,1.0,1.0
2025-07-22T11:53:45.918644,PH-031,0,158.41,46.08,1.89,185.25,1.0,1.0,1.0
2025-07-22T11:53:45.918825,PH-031,0,158.46,45.7,2.2,185.26,1.0,1.0,1.0
2025-07-22T11:53:45.919000,PH-031,0,158.51,46.18,2.61,185.6,1.0,1.0,1.0
2025-07-22T11:53:45.919180,PH-031,0,158.56,46.26,2.14,185.52,1.0,1.0,1.0
2025-07-22T11:53:45.919360,PH-031,0,158.61,46.62,2.29,185.76,1.0,1.0,1.0
2025-07-22T11:53:45.919534,PH-031,0,158.66,46.15,1.89,185.58,1.0,1.0,1.0
2025-07-22T11:53:45.919706,PH-031,0,158.71,46.41,1.5,185.83,1.0,1.0,1.0
2025-07-22T11:53:45.919881,PH-031,0,158.76,46.8,1.58,185.83,1.0,1.0,1.0
2025-07-22T11:53:45.920101,PH-031,0,158.81,46.36,1.41,186.15,1.0,1.0,1.0
2025-07-22T11:53:45.920387,PH-031,0,158.86,46.06,1.27,186.43,1.0,1.0,1.0
2025-07-22T11:53:45.920658,PH-031,0,158.91,45.56,0.93,186.37,1.0,1.0,1.0
2025-07-22T11:53:45.920951,PH-031,0,158.96,46.01,1.01,185.94,1.0,1.0,1.0
2025-07-22T11:53:45.921180,PH-031,0,159.01,45.87,1.18,185.89,1.0,1.0,1.0
2025-07-22T11:53:45.921407,PH-031,0,159.06,45.42,1.66,186.31,1.0,1.0,1.0
2025-07-22T11:53:45.921657,PH-031,0,159.11,45.59,1.87,186.47,1.0,1.0,1.0
2025-07-22T11:53:46.251988,PH-031,0,159.16,45.63,1.83,186.3,1.0,1.0,1.0
2025-07-22T11:53:46.252192,PH-031,0,159.21,45.96,1.73,185.85,1.0,1.0,1.0
2025-07-22T11:53:46.252400,PH-031,0,159.26,46.08,2.03,186.07,1.0,1.0,1.0
2025-07-22T11:53:46.252598,PH-031,0,159.31,46.03,1.89,186.17,1.0,1.0,1.0
2025-07-22T11:53:46.252775,PH-031,0,159.36,46.0,1.56,186.29,1.0,1.0,1.0
2025-07-22T11:53:46.252994,PH-031,0,159.41,46.22,1.75,185.9,1.0,1.0,1.0
2025-07-22T11:53:46.253211,PH-031,0,159.46,46.24,2.18,186.17,1.0,1.0,1.0
2025-07-22T11:53:46.253415,PH-031,0,159.51,46.72,2.57,186.16,1.0,1.0,1.0
2025-07-22T11:53:46.253594,PH-031,0,159.56,46.9,2.3,186.1,1.0,1.0,1.0
2025-07-22T11:53:46.253790,PH-031,0,159.61,47.04,2.55,185.81,1.0,1.0,1.0
2025-07-22T11:53:46.253976,PH-031,0,159.66,46.63,2.53,185.65,1.0,1.0,1.0
2025-07-22T11:53:46.254150,PH-031,0,159.71,46.48,2.82,185.25,1.0,1.0,1.0
