timestamp,machine_id,health_phase,fator_desgaste,temp_oleo,vibracao_motor,pressao_hidraulica,volatilidade_temp,volatilidade_vibracao,volatilidade_pressao
2025-07-22T11:52:37.664478,PH-022,0,185.82,54.58,2.05,213.47,1.0,1.0,1.0
2025-07-22T11:52:37.664778,PH-022,0,185.87,54.92,2.38,213.8,1.0,1.0,1.0
2025-07-22T11:52:37.665081,PH-022,0,185.92,54.8,2.73,213.59,1.0,1.0,1.0
2025-07-22T11:52:37.665371,PH-022,0,185.97,54.73,2.32,214.1,1.0,1.0,1.0
2025-07-22T11:52:37.665657,PH-022,0,186.02,54.98,2.48,214.03,1.0,1.0,1.0
2025-07-22T11:52:37.665936,PH-022,0,186.07,54.54,2.72,214.28,1.0,1.0,1.0
2025-07-22T11:52:37.666261,PH-022,0,186.12,54.1,2.6,214.33,1.0,1.0,1.0
2025-07-22T11:52:37.666498,PH-022,0,186.17,54.15,2.55,214.37,1.0,1.0,1.0
2025-07-22T11:52:37.666769,PH-022,0,186.22,53.69,2.22,214.88,1.0,1.0,1.0
2025-07-22T11:52:37.667052,PH-022,0,186.27,54.11,1.96,214.84,1.0,1.0,1.0
2025-07-22T11:52:37.667333,PH-022,0,186.32,54.03,2.12,215.31,1.0,1.0,1.0
2025-07-22T11:52:37.667586,PH-022,0,186.37,53.81,2.19,214.84,1.0,1.0,1.0
2025-07-22T11:52:37.667818,PH-022,0,186.42,54.14,2.11,214.45,1.0,1.0,1.0
2025-07-22T11:52:37.668076,PH-022,0,186.47,53.68,2.22,213.99,1.0,1.0,1.0
2025-07-22T11:52:37.668339,PH-022,0,186.52,53.45,2.68,213.84,1.0,1.0,1.0
2025-07-22T11:52:37.668569,PH-022,0,186.57,53.01,2.2,214.05,1.0,1.0,1.0
2025-07-22T11:52:37.668814,PH-022,0,186.62,53.4,2.14,214.28,1.0,1.0,1.0
2025-07-22T11:52:37.669064,PH-022,0,186.67,53.5,2.14,213.98,1.0,1.0,1.0
2025-07-22T11:52:37.669297,PH-022,0,186.72,53.81,1.91,213.91,1.0,1.0,1.0
2025-07-22T11:52:37.669527,PH-022,0,186.77,53.35,2.37,213.77,1.0,1.0,1.0
2025-07-22T11:52:37.669777,PH-022,0,186.82,53.8,2.69,213.65,1.0,1.0,1.0
2025-07-22T11:52:37.670009,PH-022,0,186.87,53.74,2.81,213.63,1.0,1.0,1.0
2025-07-22T11:52:37.670287,PH-022,0,186.92,53.59,2.61,214.12,1.0,1.0,1.0
2025-07-22T11:52:37.670517,PH-022,0,186.97,53.76,2.41,214.51,1.0,1.0,1.0
2025-07-22T11:52:38.034479,PH-022,0,187.02,53.83,2.52,214.39,1.0,1.0,1.0
2025-07-22T11:52:38.034812,PH-022,0,187.07,53.8,2.9,214.8,1.0,1.0,1.0
2025-07-22T11:52:38.035098,PH-022,0,187.12,53.63,2.8,214.41,1.0,1.0,1.0
2025-07-22T11:52:38.035393,PH-022,0,187.17,53.95,2.89,214.28,1.0,1.0,1.0
2025-07-22T11:52:38.035697,PH-022,0,187.22,54.25,2.96,214.68,1.0,1.0,1.0
2025-07-22T11:52:38.036005,PH-022,0,187.27,54.6,3.3,214.64,1.0,1.0,1.0
2025-07-22T11:52:38.036293,PH-022,0,187.32,54.63,2.86,215.0,1.0,1.0,1.0
2025-07-22T11:52:38.036594,PH-022,0,187.37,55.04,2.46,214.81,1.0,1.0,1.0
2025-07-22T11:52:38.036894,PH-022,0,187.42,55.21,2.87,214.84,1.0,1.0,1.0
2025-07-22T11:52:38.037155,PH-022,0,187.47,54.93,3.23,214.7,1.0,1.0,1.0
2025-07-22T11:52:38.037446,PH-022,0,187.52,55.38,3.48,215.13,1.0,1.0,1.0
2025-07-22T11:52:38.037729,PH-022,0,187.57,54.92,3.57,215.4,1.0,1.0,1.0
2025-07-22T11:52:38.038040,PH-022,0,187.62,55.39,3.91,215.84,1.0,1.0,1.0
2025-07-22T11:52:38.038319,PH-022,0,187.67,55.01,3.64,216.07,1.0,1.0,1.0
2025-07-22T11:52:38.038601,PH-022,0,187.72,55.04,3.82,215.91,1.0,1.0,1.0
2025-07-22T11:52:38.038899,PH-022,0,187.77,54.69,4.11,216.0,1.0,1.0,1.0
2025-07-22T11:52:38.039191,PH-022,0,187.82,54.57,4.55,216.37,1.0,1.0,1.0
2025-07-22T11:52:38.039444,PH-022,0,187.87,54.8,4.97,216.58,1.0,1.0,1.0
2025-07-22T11:52:38.039679,PH-022,0,187.92,54.38,4.69,216.41,1.0,1.0,1.0
2025-07-22T11:52:38.039980,PH-022,0,187.97,54.56,4.93,216.56,1.0,1.0,1.0
2025-07-22T11:52:38.040218,PH-022,0,188.02,54.09,4.66,216.58,1.0,1.0,1.0
2025-07-22T11:52:38.040508,PH-022,0,188.07,53.96,4.49,216.23,1.0,1.0,1.0
2025-07-22T11:52:38.040803,PH-022,0,188.12,53.65,4.21,215.99,1.0,1.0,1.0
2025-07-22T11:52:38.041089,PH-022,0,188.17,54.06,3.96,216.2,1.0,1.0,1.0
2025-07-22T11:52:38.408888,PH-022,0,188.22,53.69,4.36,215.74,1.0,1.0,1.0
2025-07-22T11:52:38.409135,PH-022,0,188.27,53.2,3.91,215.44,1.0,1.0,1.0
2025-07-22T11:52:38.409420,PH-022,0,188.32,52.88,3.47,215.07,1.0,1.0,1.0
2025-07-22T11:52:38.409785,PH-022,0,188.37,52.56,3.88,214.94,1.0,1.0,1.0
2025-07-22T11:52:38.410127,PH-022,0,188.42,52.16,3.62,215.08,1.0,1.0,1.0
2025-07-22T11:52:38.410451,PH-022,0,188.47,52.61,3.14,214.9,1.0,1.0,1.0
2025-07-22T11:52:38.410744,PH-022,0,188.52,52.79,2.92,215.02,1.0,1.0,1.0
2025-07-22T11:52:38.411041,PH-022,0,188.57,52.72,2.82,214.72,1.0,1.0,1.0
2025-07-22T11:52:38.411332,PH-022,0,188.62,52.31,3.21,214.34,1.0,1.0,1.0
2025-07-22T11:52:38.411601,PH-022,0,188.67,52.65,2.77,214.06,1.0,1.0,1.0
2025-07-22T11:52:38.411860,PH-022,0,188.72,52.67,2.84,213.84,1.0,1.0,1.0
2025-07-22T11:52:38.412096,PH-022,0,188.77,53.14,2.87,213.79,1.0,1.0,1.0
2025-07-22T11:52:38.412333,PH-022,0,188.82,53.06,2.42,213.73,1.0,1.0,1.0
2025-07-22T11:52:38.412589,PH-022,0,188.87,53.4,2.12,213.43,1.0,1.0,1.0
2025-07-22T11:52:38.412811,PH-022,0,188.92,53.44,1.75,213.18,1.0,1.0,1.0
2025-07-22T11:52:38.413133,PH-022,0,188.97,53.13,1.59,213.66,1.0,1.0,1.0
2025-07-22T11:52:38.413409,PH-022,0,189.02,52.63,1.75,213.75,1.0,1.0,1.0
2025-07-22T11:52:38.413758,PH-022,0,189.07,52.93,1.54,214.13,1.0,1.0,1.0
2025-07-22T11:52:38.414045,PH-022,0,189.12,52.75,1.79,214.58,1.0,1.0,1.0
2025-07-22T11:52:38.414381,PH-022,0,189.17,52.6,2.03,214.58,1.0,1.0,1.0
2025-07-22T11:52:38.414692,PH-022,0,189.22,52.18,1.6,214.7,1.0,1.0,1.0
2025-07-22T11:52:38.414971,PH-022,0,189.27,52.51,2.02,214.49,1.0,1.0,1.0
2025-07-22T11:52:38.415247,PH-022,0,189.32,52.95,2.38,214.18,1.0,1.0,1.0
2025-07-22T11:52:38.415524,PH-022,0,189.37,52.89,2.27,214.14,1.0,1.0,1.0
2025-07-22T11:52:38.782476,PH-022,0,189.42,52.59,2.48,214.5,1.0,1.0,1.0
2025-07-22T11:52:38.782719,PH-022,0,189.47,52.51,2.17,214.76,1.0,1.0,1.0
2025-07-22T11:52:38.782952,PH-022,0,189.52,52.95,1.92,214.59,1.0,1.0,1.0
2025-07-22T11:52:38.783210,PH-022,0,189.57,53.18,1.82,214.67,1.0,1.0,1.0
2025-07-22T11:52:38.783502,PH-022,0,189.62,53.48,1.93,214.54,1.0,1.0,1.0
2025-07-22T11:52:38.783784,PH-022,0,189.67,53.2,1.85,214.74,1.0,1.0,1.0
2025-07-22T11:52:38.784089,PH-022,0,189.72,52.79,1.98,214.35,1.0,1.0,1.0
2025-07-22T11:52:38.784375,PH-022,0,189.77,52.39,2.13,214.76,1.0,1.0,1.0
2025-07-22T11:52:38.784653,PH-022,0,189.82,52.24,2.55,214.7,1.0,1.0,1.0
2025-07-22T11:52:38.784934,PH-022,0,189.87,52.61,2.77,214.28,1.0,1.0,1.0
2025-07-22T11:52:38.785211,PH-022,0,189.92,52.73,2.91,214.63,1.0,1.0,1.0
2025-07-22T11:52:38.785533,PH-022,0,189.97,53.14,3.38,214.84,1.0,1.0,1.0
2025-07-22T11:52:38.785844,PH-022,0,190.02,53.07,2.91,215.26,1.0,1.0,1.0
2025-07-22T11:52:38.786123,PH-022,0,190.07,53.11,3.06,215.15,1.0,1.0,1.0
2025-07-22T11:52:38.786428,PH-022,0,190.12,52.73,2.62,214.69,1.0,1.0,1.0
2025-07-22T11:52:38.786729,PH-022,0,190.17,52.39,2.13,214.51,1.0,1.0,1.0
2025-07-22T11:52:38.787013,PH-022,0,190.22,52.62,2.41,214.54,1.0,1.0,1.0
2025-07-22T11:52:38.787298,PH-022,0,190.27,52.45,2.33,214.75,1.0,1.0,1.0
2025-07-22T11:52:38.787549,PH-022,0,190.32,52.39,1.88,214.68,1.0,1.0,1.0
2025-07-22T11:52:38.787836,PH-022,0,190.37,52.07,1.7,214.36,1.0,1.0,1.0
2025-07-22T11:52:38.788138,PH-022,0,190.42,51.78,2.06,214.76,1.0,1.0,1.0
2025-07-22T11:52:38.788378,PH-022,0,190.47,52.17,2.26,214.92,1.0,1.0,1.0
2025-07-22T11:52:38.788646,PH-022,0,190.52,51.68,2.59,214.76,1.0,1.0,1.0
2025-07-22T11:52:38.788944,PH-022,0,190.57,51.62,2.95,215.0,1.0,1.0,1.0
2025-07-22T11:52:39.150321,PH-022,0,190.62,51.85,2.59,214.54,1.0,1.0,1.0
2025-07-22T11:52:39.150608,PH-022,0,190.67,51.44,2.78,214.49,1.0,1.0,1.0
2025-07-22T11:52:39.150906,PH-022,0,190.72,51.58,2.76,214.25,1.0,1.0,1.0
2025-07-22T11:52:39.151157,PH-022,0,190.77,51.09,2.93,213.85,1.0,1.0,1.0
2025-07-22T11:52:39.151438,PH-022,0,190.82,51.47,3.09,213.57,1.0,1.0,1.0
2025-07-22T11:52:39.151727,PH-022,0,190.87,51.29,3.57,213.16,1.0,1.0,1.0
2025-07-22T11:52:39.152029,PH-022,0,190.92,51.43,3.5,213.33,1.0,1.0,1.0
2025-07-22T11:52:39.152309,PH-022,0,190.97,51.35,3.34,213.11,1.0,1.0,1.0
2025-07-22T11:52:39.152593,PH-022,0,191.02,51.13,3.65,213.4,1.0,1.0,1.0
2025-07-22T11:52:39.152877,PH-022,0,191.07,50.99,3.93,213.18,1.0,1.0,1.0
2025-07-22T11:52:39.153159,PH-022,0,191.12,50.61,3.93,213.27,1.0,1.0,1.0
2025-07-22T11:52:39.153416,PH-022,0,191.17,50.72,3.77,213.64,1.0,1.0,1.0
2025-07-22T11:52:39.153653,PH-022,0,191.22,51.14,3.52,213.41,1.0,1.0,1.0
2025-07-22T11:52:39.153909,PH-022,0,191.27,51.33,3.86,213.07,1.0,1.0,1.0
2025-07-22T11:52:39.154196,PH-022,0,191.32,51.69,4.17,213.18,1.0,1.0,1.0
2025-07-22T11:52:39.154497,PH-022,0,191.37,52.01,3.98,212.93,1.0,1.0,1.0
2025-07-22T11:52:39.154769,PH-022,0,191.42,52.35,4.46,212.64,1.0,1.0,1.0
2025-07-22T11:52:39.155070,PH-022,0,191.47,52.2,4.86,213.12,1.0,1.0,1.0
2025-07-22T11:52:39.155329,PH-022,0,191.52,52.5,5.13,213.23,1.0,1.0,1.0
2025-07-22T11:52:39.155589,PH-022,0,191.57,52.13,5.58,213.36,1.0,1.0,1.0
2025-07-22T11:52:39.155828,PH-022,0,191.62,52.19,6.08,213.77,1.0,1.0,1.0
2025-07-22T11:52:39.156054,PH-022,0,191.67,52.59,5.59,213.66,1.0,1.0,1.0
2025-07-22T11:52:39.156304,PH-022,0,191.72,52.65,5.2,213.76,1.0,1.0,1.0
2025-07-22T11:52:39.156562,PH-022,0,191.77,52.89,4.77,213.83,1.0,1.0,1.0
2025-07-22T11:52:39.507379,PH-022,0,191.82,52.86,5.08,213.48,1.0,1.0,1.0
2025-07-22T11:52:39.507620,PH-022,0,191.87,53.31,5.44,213.13,1.0,1.0,1.0
2025-07-22T11:52:39.507862,PH-022,0,191.92,52.93,5.45,212.72,1.0,1.0,1.0
2025-07-22T11:52:39.508123,PH-022,0,191.97,52.8,5.34,212.91,1.0,1.0,1.0
2025-07-22T11:52:39.508423,PH-022,0,192.02,52.67,5.54,213.26,1.0,1.0,1.0
2025-07-22T11:52:39.508714,PH-022,0,192.07,52.57,5.18,213.17,1.0,1.0,1.0
2025-07-22T11:52:39.508971,PH-022,0,192.12,52.72,5.23,213.43,1.0,1.0,1.0
2025-07-22T11:52:39.509312,PH-022,0,192.17,52.58,4.99,213.82,1.0,1.0,1.0
2025-07-22T11:52:39.509659,PH-022,0,192.22,52.51,5.15,214.3,1.0,1.0,1.0
2025-07-22T11:52:39.509911,PH-022,0,192.27,52.98,4.89,214.19,1.0,1.0,1.0
2025-07-22T11:52:39.510199,PH-022,0,192.32,52.95,4.54,214.31,1.0,1.0,1.0
2025-07-22T11:52:39.510437,PH-022,0,192.37,53.32,4.94,213.92,1.0,1.0,1.0
2025-07-22T11:52:39.510671,PH-022,0,192.42,52.86,5.35,213.47,1.0,1.0,1.0
