timestamp,machine_id,health_phase,fator_desgaste,temp_oleo,vibracao_motor,pressao_hidraulica,volatilidade_temp,volatilidade_vibracao,volatilidade_pressao
2025-07-22T11:56:10.318866,PH-080,1,658.51,56.2,1.9,185.82,1.0,1.0,1.0
2025-07-22T11:56:10.319170,PH-080,1,658.56,56.45,1.64,185.71,1.0,1.0,1.0
2025-07-22T11:56:10.319464,PH-080,1,658.61,56.52,1.25,185.77,1.0,1.0,1.0
2025-07-22T11:56:10.319751,PH-080,1,658.66,56.74,1.7,186.1,1.0,1.0,1.0
2025-07-22T11:56:10.320051,PH-080,1,658.71,56.83,1.81,185.79,1.0,1.0,1.0
2025-07-22T11:56:10.320350,PH-080,1,658.76,56.72,1.45,186.05,1.0,1.0,1.0
2025-07-22T11:56:10.320667,PH-080,1,658.81,56.99,1.9,185.87,1.0,1.0,1.0
2025-07-22T11:56:10.320953,PH-080,1,658.86,56.84,1.85,185.69,1.0,1.0,1.0
2025-07-22T11:56:10.321228,PH-080,1,658.91,56.75,1.41,185.37,1.0,1.0,1.0
2025-07-22T11:56:10.321461,PH-080,1,658.96,57.24,1.0,185.84,1.0,1.0,1.0
2025-07-22T11:56:10.321708,PH-080,1,659.01,56.81,1.31,185.57,1.0,1.0,1.0
2025-07-22T11:56:10.321965,PH-080,1,659.06,56.63,1.76,185.44,1.0,1.0,1.0
2025-07-22T11:56:10.322250,PH-080,1,659.11,56.33,1.73,185.55,1.0,1.0,1.0
2025-07-22T11:56:10.322511,PH-080,1,659.16,56.17,1.74,185.67,1.0,1.0,1.0
2025-07-22T11:56:10.322744,PH-080,1,659.21,55.72,1.62,185.49,1.0,1.0,1.0
2025-07-22T11:56:10.323009,PH-080,1,659.26,55.75,2.04,185.68,1.0,1.0,1.0
2025-07-22T11:56:10.323244,PH-080,1,659.31,55.7,2.06,185.68,1.0,1.0,1.0
2025-07-22T11:56:10.323537,PH-080,1,659.36,55.69,2.41,185.46,1.0,1.0,1.0
2025-07-22T11:56:10.323832,PH-080,1,659.41,56.0,2.64,185.21,1.0,1.0,1.0
2025-07-22T11:56:10.324183,PH-080,1,659.46,55.57,2.94,185.3,1.0,1.0,1.0
2025-07-22T11:56:10.324466,PH-080,1,659.51,55.98,3.24,185.53,1.0,1.0,1.0
2025-07-22T11:56:10.324697,PH-080,1,659.56,56.23,3.18,185.96,1.0,1.0,1.0
2025-07-22T11:56:10.324935,PH-080,1,659.61,56.21,3.23,186.26,1.0,1.0,1.0
2025-07-22T11:56:10.325189,PH-080,1,659.66,55.93,3.48,186.71,1.0,1.0,1.0
2025-07-22T11:56:10.705343,PH-080,1,659.71,55.69,3.6,187.06,1.0,1.0,1.0
2025-07-22T11:56:10.705615,PH-080,1,659.76,56.0,4.0,187.08,1.0,1.0,1.0
2025-07-22T11:56:10.705919,PH-080,1,659.81,55.51,3.77,187.54,1.0,1.0,1.0
2025-07-22T11:56:10.706194,PH-080,1,659.86,55.02,3.7,187.48,1.0,1.0,1.0
2025-07-22T11:56:10.706435,PH-080,1,659.91,54.66,4.16,187.76,1.0,1.0,1.0
2025-07-22T11:56:10.706681,PH-080,1,659.96,55.06,4.55,188.21,1.0,1.0,1.0
2025-07-22T11:56:10.706921,PH-080,1,660.01,54.89,4.2,188.03,1.0,1.0,1.0
2025-07-22T11:56:10.707166,PH-080,1,660.06,54.7,4.24,187.75,1.0,1.0,1.0
2025-07-22T11:56:10.707422,PH-080,1,660.11,54.64,4.15,187.94,1.0,1.0,1.0
2025-07-22T11:56:10.707671,PH-080,1,660.16,54.36,4.24,187.7,1.0,1.0,1.0
2025-07-22T11:56:10.707913,PH-080,1,660.21,54.39,4.66,188.18,1.0,1.0,1.0
2025-07-22T11:56:10.708214,PH-080,1,660.26,54.65,4.32,188.32,1.0,1.0,1.0
2025-07-22T11:56:10.708460,PH-080,1,660.31,54.94,4.26,188.3,1.0,1.0,1.0
2025-07-22T11:56:10.708695,PH-080,1,660.36,55.05,3.98,188.25,1.0,1.0,1.0
2025-07-22T11:56:10.708930,PH-080,1,660.41,54.96,4.38,188.02,1.0,1.0,1.0
2025-07-22T11:56:10.709184,PH-080,1,660.46,55.13,4.67,188.27,1.0,1.0,1.0
2025-07-22T11:56:10.709414,PH-080,1,660.51,55.46,4.99,187.88,1.0,1.0,1.0
2025-07-22T11:56:10.709647,PH-080,1,660.56,55.89,4.97,187.57,1.0,1.0,1.0
2025-07-22T11:56:10.709885,PH-080,1,660.61,55.96,4.7,187.8,1.0,1.0,1.0
2025-07-22T11:56:10.710139,PH-080,1,660.66,55.94,5.07,187.47,1.0,1.0,1.0
2025-07-22T11:56:10.710393,PH-080,1,660.71,55.55,4.72,187.8,1.0,1.0,1.0
2025-07-22T11:56:10.710674,PH-080,1,660.76,55.64,4.89,187.65,1.0,1.0,1.0
2025-07-22T11:56:10.710920,PH-080,1,660.81,55.55,4.96,187.96,1.0,1.0,1.0
2025-07-22T11:56:10.711162,PH-080,1,660.86,55.82,5.19,188.32,1.0,1.0,1.0
2025-07-22T11:56:11.110745,PH-080,1,660.91,56.05,5.02,187.86,1.0,1.0,1.0
2025-07-22T11:56:11.111047,PH-080,1,660.96,55.8,4.95,187.48,1.0,1.0,1.0
2025-07-22T11:56:11.111324,PH-080,1,661.01,55.63,4.66,187.56,1.0,1.0,1.0
2025-07-22T11:56:11.111762,PH-080,1,661.06,55.76,5.16,187.44,1.0,1.0,1.0
2025-07-22T11:56:11.112135,PH-080,1,661.11,55.84,5.56,187.91,1.0,1.0,1.0
2025-07-22T11:56:11.112437,PH-080,1,661.16,55.79,5.16,187.77,1.0,1.0,1.0
2025-07-22T11:56:11.112726,PH-080,1,661.21,55.67,5.61,188.14,1.0,1.0,1.0
2025-07-22T11:56:11.113056,PH-080,1,661.26,55.91,6.01,188.38,1.0,1.0,1.0
2025-07-22T11:56:11.113356,PH-080,1,661.31,55.68,6.02,188.86,1.0,1.0,1.0
2025-07-22T11:56:11.113648,PH-080,1,661.36,55.75,5.71,188.62,1.0,1.0,1.0
2025-07-22T11:56:11.113979,PH-080,1,661.41,55.31,6.2,188.4,1.0,1.0,1.0
2025-07-22T11:56:11.114281,PH-080,1,661.46,55.58,5.95,187.97,1.0,1.0,1.0
2025-07-22T11:56:11.114604,PH-080,1,661.51,55.92,6.16,187.95,1.0,1.0,1.0
2025-07-22T11:56:11.114908,PH-080,1,661.56,56.11,6.63,188.03,1.0,1.0,1.0
2025-07-22T11:56:11.115205,PH-080,1,661.61,56.34,6.36,188.15,1.0,1.0,1.0
2025-07-22T11:56:11.115488,PH-080,1,661.66,56.65,6.45,188.17,1.0,1.0,1.0
2025-07-22T11:56:11.115741,PH-080,1,661.71,57.1,6.0,187.78,1.0,1.0,1.0
2025-07-22T11:56:11.116034,PH-080,1,661.76,57.57,6.45,188.12,1.0,1.0,1.0
2025-07-22T11:56:11.116295,PH-080,1,661.81,57.36,6.31,188.04,1.0,1.0,1.0
2025-07-22T11:56:11.116543,PH-080,1,661.86,57.48,6.78,187.79,1.0,1.0,1.0
2025-07-22T11:56:11.116811,PH-080,1,661.91,57.5,7.08,187.85,1.0,1.0,1.0
2025-07-22T11:56:11.117060,PH-080,1,661.96,57.98,7.03,188.02,1.0,1.0,1.0
2025-07-22T11:56:11.117296,PH-080,1,662.01,57.81,6.72,188.16,1.0,1.0,1.0
2025-07-22T11:56:11.117822,PH-080,1,662.06,57.87,7.07,188.62,1.0,1.0,1.0
2025-07-22T11:56:11.507491,PH-080,1,662.11,57.84,7.09,188.91,1.0,1.0,1.0
2025-07-22T11:56:11.507743,PH-080,1,662.16,57.76,7.47,188.6,1.0,1.0,1.0
2025-07-22T11:56:11.507996,PH-080,3,662.21,58.1,7.67,188.99,1.0,1.0,1.0
