timestamp,machine_id,health_phase,fator_desgaste,temp_oleo,vibracao_motor,pressao_hidraulica,volatilidade_temp,volatilidade_vibracao,volatilidade_pressao
2025-07-22T11:57:04.569586,PH-098,0,142.77,57.82,1.02,194.61,1.0,1.0,1.0
2025-07-22T11:57:04.569834,PH-098,0,142.82,57.38,0.65,195.02,1.0,1.0,1.0
2025-07-22T11:57:04.570085,PH-098,0,142.87,57.72,1.08,194.58,1.0,1.0,1.0
2025-07-22T11:57:04.570330,PH-098,0,142.92,57.41,1.53,194.29,1.0,1.0,1.0
2025-07-22T11:57:04.570566,PH-098,0,142.97,57.02,1.26,194.26,1.0,1.0,1.0
2025-07-22T11:57:04.570806,PH-098,0,143.02,56.86,0.91,194.57,1.0,1.0,1.0
2025-07-22T11:57:04.571043,PH-098,0,143.07,57.24,0.98,195.06,1.0,1.0,1.0
2025-07-22T11:57:04.571315,PH-098,0,143.12,57.44,0.89,194.97,1.0,1.0,1.0
2025-07-22T11:57:04.571618,PH-098,0,143.17,57.28,0.66,195.42,1.0,1.0,1.0
2025-07-22T11:57:04.571897,PH-098,0,143.22,56.81,0.42,195.83,1.0,1.0,1.0
2025-07-22T11:57:04.572141,PH-098,0,143.27,56.77,0.05,196.24,1.0,1.0,1.0
2025-07-22T11:57:04.572400,PH-098,0,143.32,56.98,0.45,196.02,1.0,1.0,1.0
2025-07-22T11:57:04.572643,PH-098,0,143.37,57.19,0.72,196.44,1.0,1.0,1.0
2025-07-22T11:57:04.572900,PH-098,0,143.42,57.3,0.69,196.35,1.0,1.0,1.0
2025-07-22T11:57:04.573167,PH-098,0,143.47,56.83,0.68,196.83,1.0,1.0,1.0
2025-07-22T11:57:04.573493,PH-098,0,143.52,56.77,0.97,196.85,1.0,1.0,1.0
2025-07-22T11:57:04.573902,PH-098,0,143.57,56.55,0.92,196.91,1.0,1.0,1.0
2025-07-22T11:57:04.574215,PH-098,0,143.62,56.34,0.58,197.29,1.0,1.0,1.0
2025-07-22T11:57:04.574525,PH-098,0,143.67,56.19,0.97,197.42,1.0,1.0,1.0
2025-07-22T11:57:04.574825,PH-098,0,143.72,56.64,1.0,196.99,1.0,1.0,1.0
2025-07-22T11:57:04.575118,PH-098,0,143.77,56.86,0.82,196.94,1.0,1.0,1.0
2025-07-22T11:57:04.575454,PH-098,0,143.82,56.68,0.86,196.84,1.0,1.0,1.0
2025-07-22T11:57:04.575758,PH-098,0,143.87,57.09,0.85,196.89,1.0,1.0,1.0
2025-07-22T11:57:04.576048,PH-098,0,143.92,56.8,0.9,197.14,1.0,1.0,1.0
2025-07-22T11:57:04.945643,PH-098,0,143.97,57.14,1.24,197.23,1.0,1.0,1.0
2025-07-22T11:57:04.945882,PH-098,0,144.02,57.1,1.29,197.63,1.0,1.0,1.0
2025-07-22T11:57:04.946120,PH-098,0,144.07,57.16,0.99,197.37,1.0,1.0,1.0
2025-07-22T11:57:04.946354,PH-098,0,144.12,56.9,1.12,197.58,1.0,1.0,1.0
2025-07-22T11:57:04.946590,PH-098,0,144.17,56.56,1.61,197.34,1.0,1.0,1.0
2025-07-22T11:57:04.946823,PH-098,0,144.22,56.84,1.56,197.1,1.0,1.0,1.0
2025-07-22T11:57:04.947054,PH-098,0,144.27,56.92,1.31,197.17,1.0,1.0,1.0
2025-07-22T11:57:04.947298,PH-098,0,144.32,56.8,1.21,197.03,1.0,1.0,1.0
2025-07-22T11:57:04.947526,PH-098,0,144.37,56.98,1.13,197.39,1.0,1.0,1.0
2025-07-22T11:57:04.947764,PH-098,0,144.42,56.73,0.86,197.45,1.0,1.0,1.0
2025-07-22T11:57:04.948031,PH-098,0,144.47,57.0,1.03,197.49,1.0,1.0,1.0
2025-07-22T11:57:04.948266,PH-098,0,144.52,57.16,1.4,197.76,1.0,1.0,1.0
2025-07-22T11:57:04.948516,PH-098,0,144.57,57.34,1.17,197.3,1.0,1.0,1.0
2025-07-22T11:57:04.948773,PH-098,0,144.62,57.74,1.61,197.43,1.0,1.0,1.0
2025-07-22T11:57:04.949032,PH-098,0,144.67,57.39,1.62,197.45,1.0,1.0,1.0
2025-07-22T11:57:04.949429,PH-098,0,144.72,57.26,1.9,197.18,1.0,1.0,1.0
2025-07-22T11:57:04.949729,PH-098,0,144.77,56.89,2.38,197.11,1.0,1.0,1.0
2025-07-22T11:57:04.950051,PH-098,0,144.82,56.81,1.89,196.7,1.0,1.0,1.0
2025-07-22T11:57:04.950358,PH-098,0,144.87,56.99,1.78,196.66,1.0,1.0,1.0
2025-07-22T11:57:04.950606,PH-098,0,144.92,57.21,1.51,196.98,1.0,1.0,1.0
2025-07-22T11:57:04.950838,PH-098,0,144.97,57.56,1.78,197.1,1.0,1.0,1.0
2025-07-22T11:57:04.951079,PH-098,0,145.02,57.33,2.07,197.45,1.0,1.0,1.0
2025-07-22T11:57:04.951393,PH-098,0,145.07,56.86,1.61,197.33,1.0,1.0,1.0
2025-07-22T11:57:04.951677,PH-098,0,145.12,56.92,1.38,197.82,1.0,1.0,1.0
2025-07-22T11:57:05.327025,PH-098,0,145.17,57.29,1.4,197.95,1.0,1.0,1.0
2025-07-22T11:57:05.327334,PH-098,0,145.22,56.89,1.71,197.89,1.0,1.0,1.0
2025-07-22T11:57:05.327625,PH-098,0,145.27,56.49,1.23,197.58,1.0,1.0,1.0
2025-07-22T11:57:05.327914,PH-098,0,145.32,56.93,1.27,197.75,1.0,1.0,1.0
2025-07-22T11:57:05.328262,PH-098,0,145.37,57.33,0.84,198.02,1.0,1.0,1.0
2025-07-22T11:57:05.328555,PH-098,0,145.42,57.82,0.42,197.73,1.0,1.0,1.0
2025-07-22T11:57:05.328825,PH-098,0,145.47,58.19,0.6,198.23,1.0,1.0,1.0
2025-07-22T11:57:05.329060,PH-098,0,145.52,58.32,1.07,198.25,1.0,1.0,1.0
2025-07-22T11:57:05.329293,PH-098,0,145.57,58.49,1.44,197.96,1.0,1.0,1.0
2025-07-22T11:57:05.329542,PH-098,0,145.62,58.57,1.44,197.65,1.0,1.0,1.0
2025-07-22T11:57:05.329834,PH-098,0,145.67,58.68,1.07,197.5,1.0,1.0,1.0
2025-07-22T11:57:05.330127,PH-098,0,145.72,59.01,1.38,197.31,1.0,1.0,1.0
2025-07-22T11:57:05.330408,PH-098,0,145.77,58.96,1.33,197.37,1.0,1.0,1.0
2025-07-22T11:57:05.330704,PH-098,0,145.82,59.26,1.2,197.76,1.0,1.0,1.0
2025-07-22T11:57:05.330988,PH-098,0,145.87,58.95,0.81,197.73,1.0,1.0,1.0
2025-07-22T11:57:05.331309,PH-098,0,145.92,59.39,0.35,197.97,1.0,1.0,1.0
2025-07-22T11:57:05.331631,PH-098,0,145.97,59.32,0.76,198.35,1.0,1.0,1.0
2025-07-22T11:57:05.331890,PH-098,0,146.02,59.1,0.59,198.67,1.0,1.0,1.0
2025-07-22T11:57:05.332149,PH-098,0,146.07,58.88,0.63,199.16,1.0,1.0,1.0
2025-07-22T11:57:05.332399,PH-098,0,146.12,58.99,0.6,199.13,1.0,1.0,1.0
2025-07-22T11:57:05.332632,PH-098,0,146.17,58.96,0.29,199.13,1.0,1.0,1.0
2025-07-22T11:57:05.332871,PH-098,0,146.22,58.72,0.27,199.21,1.0,1.0,1.0
2025-07-22T11:57:05.333101,PH-098,0,146.27,58.98,-0.02,198.89,1.0,1.0,1.0
2025-07-22T11:57:05.333382,PH-098,0,146.32,58.71,0.31,199.19,1.0,1.0,1.0
2025-07-22T11:57:05.709595,PH-098,0,146.37,59.19,0.24,199.12,1.0,1.0,1.0
