timestamp,machine_id,health_phase,fator_desgaste,temp_oleo,vibracao_motor,pressao_hidraulica,volatilidade_temp,volatilidade_vibracao,volatilidade_pressao
2025-07-22T11:54:42.064214,PH-059,0,153.15,45.51,0.93,182.25,1.0,1.0,1.0
2025-07-22T11:54:42.064459,PH-059,0,153.2,45.89,0.81,181.89,1.0,1.0,1.0
2025-07-22T11:54:42.064747,PH-059,0,153.25,45.56,1.22,181.53,1.0,1.0,1.0
2025-07-22T11:54:42.064976,PH-059,0,153.3,45.91,0.73,181.21,1.0,1.0,1.0
2025-07-22T11:54:42.065296,PH-059,0,153.35,46.21,0.84,180.7,1.0,1.0,1.0
2025-07-22T11:54:42.065572,PH-059,0,153.4,46.11,0.5,181.03,1.0,1.0,1.0
2025-07-22T11:54:42.065809,PH-059,0,153.45,46.45,0.72,180.55,1.0,1.0,1.0
2025-07-22T11:54:42.066049,PH-059,0,153.5,46.63,0.94,180.96,1.0,1.0,1.0
2025-07-22T11:54:42.066299,PH-059,0,153.55,46.51,1.41,180.51,1.0,1.0,1.0
2025-07-22T11:54:42.066532,PH-059,0,153.6,46.29,1.63,180.46,1.0,1.0,1.0
2025-07-22T11:54:42.066794,PH-059,0,153.65,46.04,1.46,180.27,1.0,1.0,1.0
2025-07-22T11:54:42.067105,PH-059,0,153.7,45.96,1.25,180.19,1.0,1.0,1.0
2025-07-22T11:54:42.067400,PH-059,0,153.75,46.26,1.34,180.21,1.0,1.0,1.0
2025-07-22T11:54:42.067685,PH-059,0,153.8,46.32,1.38,180.28,1.0,1.0,1.0
2025-07-22T11:54:42.067961,PH-059,0,153.85,45.92,1.31,179.77,1.0,1.0,1.0
2025-07-22T11:54:42.068252,PH-059,0,153.9,45.58,1.37,179.79,1.0,1.0,1.0
2025-07-22T11:54:42.068483,PH-059,0,153.95,45.27,1.0,179.37,1.0,1.0,1.0
2025-07-22T11:54:42.068772,PH-059,0,154.0,45.15,0.94,179.18,1.0,1.0,1.0
2025-07-22T11:54:42.069014,PH-059,0,154.05,45.42,0.44,179.56,1.0,1.0,1.0
2025-07-22T11:54:42.069296,PH-059,0,154.1,44.99,0.69,179.86,1.0,1.0,1.0
2025-07-22T11:54:42.069564,PH-059,0,154.15,45.29,0.64,179.46,1.0,1.0,1.0
2025-07-22T11:54:42.069854,PH-059,0,154.2,45.21,1.12,179.49,1.0,1.0,1.0
2025-07-22T11:54:42.070105,PH-059,0,154.25,44.93,1.58,179.32,1.0,1.0,1.0
2025-07-22T11:54:42.070364,PH-059,0,154.3,44.55,1.41,179.28,1.0,1.0,1.0
2025-07-22T11:54:42.440372,PH-059,0,154.35,44.6,1.02,179.71,1.0,1.0,1.0
2025-07-22T11:54:42.440615,PH-059,0,154.4,44.39,0.73,180.16,1.0,1.0,1.0
2025-07-22T11:54:42.440858,PH-059,0,154.45,44.41,1.19,180.64,1.0,1.0,1.0
2025-07-22T11:54:42.441106,PH-059,0,154.5,44.02,0.8,180.34,1.0,1.0,1.0
2025-07-22T11:54:42.441360,PH-059,0,154.55,43.73,0.76,180.16,1.0,1.0,1.0
2025-07-22T11:54:42.441606,PH-059,0,154.6,43.58,0.63,180.49,1.0,1.0,1.0
2025-07-22T11:54:42.441847,PH-059,0,154.65,43.09,0.83,180.31,1.0,1.0,1.0
2025-07-22T11:54:42.442079,PH-059,0,154.7,43.18,0.98,180.32,1.0,1.0,1.0
2025-07-22T11:54:42.442327,PH-059,0,154.75,43.17,0.89,180.19,1.0,1.0,1.0
2025-07-22T11:54:42.442642,PH-059,0,154.8,43.33,1.36,180.23,1.0,1.0,1.0
2025-07-22T11:54:42.442928,PH-059,0,154.85,42.91,0.95,179.76,1.0,1.0,1.0
2025-07-22T11:54:42.443256,PH-059,0,154.9,43.23,1.36,179.35,1.0,1.0,1.0
2025-07-22T11:54:42.443532,PH-059,0,154.95,43.22,1.81,179.48,1.0,1.0,1.0
2025-07-22T11:54:42.443762,PH-059,0,155.0,43.32,1.52,179.56,1.0,1.0,1.0
2025-07-22T11:54:42.444016,PH-059,0,155.05,43.06,1.62,179.5,1.0,1.0,1.0
2025-07-22T11:54:42.444270,PH-059,0,155.1,43.22,1.37,179.2,1.0,1.0,1.0
2025-07-22T11:54:42.444589,PH-059,0,155.15,43.36,1.68,178.75,1.0,1.0,1.0
2025-07-22T11:54:42.444820,PH-059,0,155.2,43.22,1.78,178.41,1.0,1.0,1.0
2025-07-22T11:54:42.445054,PH-059,0,155.25,43.01,1.65,178.19,1.0,1.0,1.0
2025-07-22T11:54:42.445303,PH-059,0,155.3,42.71,1.62,178.22,1.0,1.0,1.0
2025-07-22T11:54:42.445543,PH-059,0,155.35,43.03,2.04,178.24,1.0,1.0,1.0
2025-07-22T11:54:42.445771,PH-059,0,155.4,43.48,2.25,178.46,1.0,1.0,1.0
2025-07-22T11:54:42.446009,PH-059,0,155.45,43.78,2.25,178.91,1.0,1.0,1.0
2025-07-22T11:54:42.446276,PH-059,0,155.5,43.99,2.61,178.78,1.0,1.0,1.0
2025-07-22T11:54:42.813695,PH-059,0,155.55,44.31,2.21,178.39,1.0,1.0,1.0
2025-07-22T11:54:42.813956,PH-059,0,155.6,44.18,2.68,178.68,1.0,1.0,1.0
2025-07-22T11:54:42.814206,PH-059,0,155.65,43.79,2.44,179.02,1.0,1.0,1.0
2025-07-22T11:54:42.814442,PH-059,0,155.7,43.45,2.84,179.27,1.0,1.0,1.0
2025-07-22T11:54:42.814695,PH-059,0,155.75,43.53,2.51,179.3,1.0,1.0,1.0
2025-07-22T11:54:42.814928,PH-059,0,155.8,43.8,2.83,179.62,1.0,1.0,1.0
2025-07-22T11:54:42.815167,PH-059,0,155.85,44.15,2.8,179.31,1.0,1.0,1.0
2025-07-22T11:54:42.815409,PH-059,0,155.9,44.06,2.59,179.39,1.0,1.0,1.0
2025-07-22T11:54:42.815641,PH-059,0,155.95,44.12,2.58,179.69,1.0,1.0,1.0
2025-07-22T11:54:42.815968,PH-059,0,156.0,43.71,2.51,179.73,1.0,1.0,1.0
2025-07-22T11:54:42.816286,PH-059,0,156.05,43.65,2.24,179.37,1.0,1.0,1.0
2025-07-22T11:54:42.816591,PH-059,0,156.1,43.32,2.44,179.21,1.0,1.0,1.0
2025-07-22T11:54:42.816882,PH-059,0,156.15,42.85,2.92,179.19,1.0,1.0,1.0
2025-07-22T11:54:42.817125,PH-059,0,156.2,42.6,2.82,179.3,1.0,1.0,1.0
2025-07-22T11:54:42.817357,PH-059,0,156.25,42.17,3.22,178.9,1.0,1.0,1.0
2025-07-22T11:54:42.817612,PH-059,0,156.3,42.33,3.41,178.6,1.0,1.0,1.0
2025-07-22T11:54:42.817842,PH-059,0,156.35,42.44,3.35,178.56,1.0,1.0,1.0
2025-07-22T11:54:42.818077,PH-059,0,156.4,42.39,3.47,178.12,1.0,1.0,1.0
2025-07-22T11:54:42.818307,PH-059,0,156.45,42.81,3.79,178.45,1.0,1.0,1.0
2025-07-22T11:54:42.818618,PH-059,0,156.5,42.31,3.94,178.03,1.0,1.0,1.0
2025-07-22T11:54:42.818930,PH-059,0,156.55,42.08,4.11,178.02,1.0,1.0,1.0
2025-07-22T11:54:42.819267,PH-059,0,156.6,42.38,4.41,178.16,1.0,1.0,1.0
2025-07-22T11:54:42.819567,PH-059,0,156.65,42.48,4.71,177.78,1.0,1.0,1.0
2025-07-22T11:54:42.819827,PH-059,0,156.7,42.66,4.22,177.27,1.0,1.0,1.0
2025-07-22T11:54:43.187475,PH-059,0,156.75,42.55,4.53,177.56,1.0,1.0,1.0
2025-07-22T11:54:43.187706,PH-059,0,156.8,42.8,4.07,177.23,1.0,1.0,1.0
2025-07-22T11:54:43.187965,PH-059,0,156.85,42.69,4.2,177.66,1.0,1.0,1.0
2025-07-22T11:54:43.188244,PH-059,0,156.9,42.37,4.49,177.36,1.0,1.0,1.0
2025-07-22T11:54:43.188610,PH-059,0,156.95,42.82,4.05,177.01,1.0,1.0,1.0
2025-07-22T11:54:43.188890,PH-059,0,157.0,43.07,4.05,177.3,1.0,1.0,1.0
2025-07-22T11:54:43.189140,PH-059,0,157.05,42.82,4.5,177.22,1.0,1.0,1.0
2025-07-22T11:54:43.189372,PH-059,0,157.1,42.59,4.47,177.13,1.0,1.0,1.0
2025-07-22T11:54:43.189605,PH-059,0,157.15,42.65,4.39,176.93,1.0,1.0,1.0
2025-07-22T11:54:43.189874,PH-059,0,157.2,42.47,4.4,176.94,1.0,1.0,1.0
2025-07-22T11:54:43.190117,PH-059,0,157.25,42.56,4.32,176.98,1.0,1.0,1.0
2025-07-22T11:54:43.190410,PH-059,0,157.3,43.04,3.84,176.73,1.0,1.0,1.0
2025-07-22T11:54:43.190671,PH-059,0,157.35,43.21,3.52,177.13,1.0,1.0,1.0
2025-07-22T11:54:43.190959,PH-059,0,157.4,43.01,3.29,176.82,1.0,1.0,1.0
2025-07-22T11:54:43.191249,PH-059,0,157.45,42.83,3.7,177.07,1.0,1.0,1.0
2025-07-22T11:54:43.191482,PH-059,0,157.5,42.47,3.91,177.18,1.0,1.0,1.0
2025-07-22T11:54:43.191712,PH-059,0,157.55,42.57,3.47,177.4,1.0,1.0,1.0
2025-07-22T11:54:43.191961,PH-059,0,157.6,42.14,3.22,177.79,1.0,1.0,1.0
2025-07-22T11:54:43.192196,PH-059,0,157.65,41.9,3.08,177.42,1.0,1.0,1.0
2025-07-22T11:54:43.192443,PH-059,0,157.7,41.54,3.49,177.41,1.0,1.0,1.0
2025-07-22T11:54:43.192674,PH-059,0,157.75,41.69,3.89,177.12,1.0,1.0,1.0
2025-07-22T11:54:43.192905,PH-059,0,157.8,41.79,3.41,177.36,1.0,1.0,1.0
2025-07-22T11:54:43.193145,PH-059,0,157.85,42.26,3.15,177.8,1.0,1.0,1.0
2025-07-22T11:54:43.193397,PH-059,0,157.9,41.98,3.54,177.79,1.0,1.0,1.0
2025-07-22T11:54:43.553574,PH-059,0,157.95,41.84,3.24,177.37,1.0,1.0,1.0
2025-07-22T11:54:43.553884,PH-059,0,158.0,41.48,3.22,177.72,1.0,1.0,1.0
2025-07-22T11:54:43.554260,PH-059,0,158.05,41.29,3.58,177.26,1.0,1.0,1.0
2025-07-22T11:54:43.554541,PH-059,0,158.1,41.65,3.09,177.35,1.0,1.0,1.0
2025-07-22T11:54:43.554824,PH-059,0,158.15,41.89,2.77,177.77,1.0,1.0,1.0
2025-07-22T11:54:43.555135,PH-059,0,158.2,42.12,2.67,177.44,1.0,1.0,1.0
2025-07-22T11:54:43.555419,PH-059,0,158.25,42.48,2.65,177.46,1.0,1.0,1.0
2025-07-22T11:54:43.555735,PH-059,0,158.3,42.84,2.17,177.02,1.0,1.0,1.0
2025-07-22T11:54:43.556067,PH-059,0,158.35,43.0,2.4,177.23,1.0,1.0,1.0
2025-07-22T11:54:43.556336,PH-059,0,158.4,42.52,2.86,177.32,1.0,1.0,1.0
2025-07-22T11:54:43.556569,PH-059,0,158.45,42.94,2.52,177.51,1.0,1.0,1.0
2025-07-22T11:54:43.556820,PH-059,0,158.5,43.07,2.5,177.38,1.0,1.0,1.0
2025-07-22T11:54:43.557138,PH-059,0,158.55,43.39,2.64,177.3,1.0,1.0,1.0
2025-07-22T11:54:43.557534,PH-059,0,158.6,43.52,2.67,177.59,1.0,1.0,1.0
2025-07-22T11:54:43.557900,PH-059,0,158.65,43.6,2.54,177.44,1.0,1.0,1.0
2025-07-22T11:54:43.558254,PH-059,0,158.7,43.44,2.08,177.66,1.0,1.0,1.0
2025-07-22T11:54:43.558520,PH-059,0,158.75,42.99,2.11,178.0,1.0,1.0,1.0
2025-07-22T11:54:43.558774,PH-059,0,158.8,43.07,2.26,177.52,1.0,1.0,1.0
2025-07-22T11:54:43.559013,PH-059,0,158.85,43.39,2.27,177.4,1.0,1.0,1.0
2025-07-22T11:54:43.559279,PH-059,0,158.9,43.7,2.57,177.73,1.0,1.0,1.0
2025-07-22T11:54:43.559539,PH-059,0,158.95,43.87,2.45,177.61,1.0,1.0,1.0
2025-07-22T11:54:43.559803,PH-059,0,159.0,44.29,2.33,177.63,1.0,1.0,1.0
2025-07-22T11:54:43.560043,PH-059,0,159.05,43.87,2.15,177.82,1.0,1.0,1.0
2025-07-22T11:54:43.560303,PH-059,0,159.1,44.09,1.89,178.24,1.0,1.0,1.0
2025-07-22T11:54:43.890611,PH-059,0,159.15,44.21,2.38,177.91,1.0,1.0,1.0
2025-07-22T11:54:43.890842,PH-059,0,159.2,44.11,2.2,177.57,1.0,1.0,1.0
2025-07-22T11:54:43.891112,PH-059,0,159.25,43.97,2.23,177.06,1.0,1.0,1.0
2025-07-22T11:54:43.891429,PH-059,0,159.3,43.48,1.73,176.89,1.0,1.0,1.0
2025-07-22T11:54:43.891723,PH-059,0,159.35,43.3,2.02,176.66,1.0,1.0,1.0
2025-07-22T11:54:43.892029,PH-059,0,159.4,42.98,1.58,176.57,1.0,1.0,1.0
2025-07-22T11:54:43.892316,PH-059,0,159.45,42.59,1.5,176.08,1.0,1.0,1.0
2025-07-22T11:54:43.892596,PH-059,0,159.5,42.28,1.71,176.27,1.0,1.0,1.0
2025-07-22T11:54:43.892881,PH-059,0,159.55,42.24,1.42,176.34,1.0,1.0,1.0
2025-07-22T11:54:43.893165,PH-059,0,159.6,42.01,1.77,175.85,1.0,1.0,1.0
2025-07-22T11:54:43.893441,PH-059,0,159.65,42.1,1.99,175.95,1.0,1.0,1.0
2025-07-22T11:54:43.893733,PH-059,0,159.7,41.65,1.79,175.72,1.0,1.0,1.0
2025-07-22T11:54:43.894022,PH-059,0,159.75,41.95,1.36,175.31,1.0,1.0,1.0
2025-07-22T11:54:43.894323,PH-059,0,159.8,42.42,1.82,175.39,1.0,1.0,1.0
2025-07-22T11:54:43.894610,PH-059,0,159.85,42.16,1.39,175.14,1.0,1.0,1.0
2025-07-22T11:54:43.894895,PH-059,0,159.9,41.85,1.23,175.24,1.0,1.0,1.0
2025-07-22T11:54:43.895183,PH-059,0,159.95,42.18,0.75,175.43,1.0,1.0,1.0
2025-07-22T11:54:43.895419,PH-059,0,160.0,42.21,0.93,175.4,1.0,1.0,1.0
2025-07-22T11:54:43.895677,PH-059,0,160.05,41.94,1.25,175.15,1.0,1.0,1.0
2025-07-22T11:54:43.895915,PH-059,0,160.1,41.49,1.31,175.62,1.0,1.0,1.0
2025-07-22T11:54:43.896155,PH-059,0,160.15,41.78,0.83,175.99,1.0,1.0,1.0
2025-07-22T11:54:43.896389,PH-059,0,160.2,41.41,1.05,176.18,1.0,1.0,1.0
2025-07-22T11:54:43.896620,PH-059,0,160.25,41.65,1.42,175.87,1.0,1.0,1.0
2025-07-22T11:54:43.896852,PH-059,0,160.3,41.28,1.09,176.3,1.0,1.0,1.0
2025-07-22T11:54:44.260675,PH-059,0,160.35,41.69,1.0,176.19,1.0,1.0,1.0
