timestamp,machine_id,health_phase,fator_desgaste,temp_oleo,vibracao_motor,pressao_hidraulica,volatilidade_temp,volatilidade_vibracao,volatilidade_pressao
2025-07-22T11:54:57.249112,PH-069,1,636.78,59.7,1.16,186.43,1.0,1.0,1.0
2025-07-22T11:54:57.249352,PH-069,1,636.83,59.36,1.35,186.88,1.0,1.0,1.0
2025-07-22T11:54:57.249586,PH-069,1,636.88,59.74,1.28,186.77,1.0,1.0,1.0
2025-07-22T11:54:57.249822,PH-069,1,636.93,59.91,0.88,186.84,1.0,1.0,1.0
2025-07-22T11:54:57.250056,PH-069,1,636.98,59.55,0.81,186.78,1.0,1.0,1.0
2025-07-22T11:54:57.250288,PH-069,1,637.03,59.72,0.66,186.3,1.0,1.0,1.0
2025-07-22T11:54:57.250527,PH-069,1,637.08,59.96,0.79,186.02,1.0,1.0,1.0
2025-07-22T11:54:57.250764,PH-069,1,637.13,59.65,0.69,185.67,1.0,1.0,1.0
2025-07-22T11:54:57.251016,PH-069,1,637.18,60.13,0.67,185.51,1.0,1.0,1.0
2025-07-22T11:54:57.251261,PH-069,1,637.23,60.41,0.7,185.3,1.0,1.0,1.0
2025-07-22T11:54:57.251517,PH-069,1,637.28,60.71,1.19,185.13,1.0,1.0,1.0
2025-07-22T11:54:57.251783,PH-069,1,637.33,60.27,1.67,185.03,1.0,1.0,1.0
2025-07-22T11:54:57.252030,PH-069,1,637.38,60.58,1.4,184.75,1.0,1.0,1.0
2025-07-22T11:54:57.252265,PH-069,1,637.43,60.15,1.0,184.71,1.0,1.0,1.0
2025-07-22T11:54:57.252501,PH-069,1,637.48,60.17,0.84,184.85,1.0,1.0,1.0
2025-07-22T11:54:57.252734,PH-069,1,637.53,60.56,0.5,184.53,1.0,1.0,1.0
2025-07-22T11:54:57.252966,PH-069,1,637.58,60.97,0.36,184.85,1.0,1.0,1.0
2025-07-22T11:54:57.253202,PH-069,1,637.63,60.7,0.29,185.05,1.0,1.0,1.0
2025-07-22T11:54:57.253439,PH-069,1,637.68,61.11,-0.02,185.37,1.0,1.0,1.0
2025-07-22T11:54:57.253672,PH-069,1,637.73,61.41,-0.05,185.14,1.0,1.0,1.0
2025-07-22T11:54:57.253964,PH-069,1,637.78,61.59,0.3,184.97,1.0,1.0,1.0
2025-07-22T11:54:57.254212,PH-069,1,637.83,61.45,0.37,184.51,1.0,1.0,1.0
2025-07-22T11:54:57.254441,PH-069,1,637.88,61.24,0.72,184.39,1.0,1.0,1.0
2025-07-22T11:54:57.254679,PH-069,1,637.93,61.58,0.44,184.87,1.0,1.0,1.0
2025-07-22T11:54:57.618798,PH-069,1,637.98,61.56,0.34,184.63,1.0,1.0,1.0
2025-07-22T11:54:57.619184,PH-069,1,638.03,61.49,0.69,184.85,1.0,1.0,1.0
2025-07-22T11:54:57.619508,PH-069,1,638.08,61.0,0.99,184.47,1.0,1.0,1.0
2025-07-22T11:54:57.619816,PH-069,1,638.13,61.14,0.99,184.49,1.0,1.0,1.0
2025-07-22T11:54:57.620104,PH-069,1,638.18,61.51,1.13,184.86,1.0,1.0,1.0
2025-07-22T11:54:57.620406,PH-069,1,638.23,61.45,0.85,184.9,1.0,1.0,1.0
2025-07-22T11:54:57.620709,PH-069,1,638.28,61.41,0.35,184.49,1.0,1.0,1.0
2025-07-22T11:54:57.620980,PH-069,1,638.33,61.14,0.51,184.67,1.0,1.0,1.0
2025-07-22T11:54:57.621282,PH-069,1,638.38,60.8,0.17,184.72,1.0,1.0,1.0
2025-07-22T11:54:57.621550,PH-069,1,638.43,60.65,-0.24,184.93,1.0,1.0,1.0
2025-07-22T11:54:57.621795,PH-069,1,638.48,60.95,-0.45,185.2,1.0,1.0,1.0
2025-07-22T11:54:57.622078,PH-069,1,638.53,61.06,-0.61,185.01,1.0,1.0,1.0
2025-07-22T11:54:57.622320,PH-069,1,638.58,61.36,-0.5,185.13,1.0,1.0,1.0
2025-07-22T11:54:57.622555,PH-069,1,638.63,60.93,-0.33,185.36,1.0,1.0,1.0
2025-07-22T11:54:57.622839,PH-069,1,638.68,60.81,-0.19,185.26,1.0,1.0,1.0
2025-07-22T11:54:57.623074,PH-069,1,638.73,61.08,0.05,184.87,1.0,1.0,1.0
2025-07-22T11:54:57.623333,PH-069,1,638.78,60.88,-0.28,185.09,1.0,1.0,1.0
2025-07-22T11:54:57.623593,PH-069,1,638.83,61.13,-0.5,185.19,1.0,1.0,1.0
2025-07-22T11:54:57.623946,PH-069,1,638.88,60.64,-0.6,185.65,1.0,1.0,1.0
2025-07-22T11:54:57.624167,PH-069,1,638.93,61.02,-0.18,185.51,1.0,1.0,1.0
2025-07-22T11:54:57.624453,PH-069,1,638.98,60.86,-0.68,185.0,1.0,1.0,1.0
2025-07-22T11:54:57.624726,PH-069,1,639.03,60.68,-1.11,185.15,1.0,1.0,1.0
2025-07-22T11:54:57.625015,PH-069,1,639.08,60.88,-0.74,184.81,1.0,1.0,1.0
