timestamp,machine_id,health_phase,fator_desgaste,temp_oleo,vibracao_motor,pressao_hidraulica,volatilidade_temp,volatilidade_vibracao,volatilidade_pressao
2025-07-22T11:59:15.786742,PH-131,1,642.19,59.98,1.66,210.35,1.0,1.0,1.0
2025-07-22T11:59:15.786981,PH-131,1,642.24,60.1,1.81,210.48,1.0,1.0,1.0
2025-07-22T11:59:15.787239,PH-131,1,642.29,59.75,2.11,210.66,1.0,1.0,1.0
2025-07-22T11:59:15.787499,PH-131,1,642.34,59.33,2.26,210.51,1.0,1.0,1.0
2025-07-22T11:59:15.787787,PH-131,1,642.39,59.76,2.76,210.62,1.0,1.0,1.0
2025-07-22T11:59:15.788046,PH-131,1,642.44,59.36,2.57,210.46,1.0,1.0,1.0
2025-07-22T11:59:15.788335,PH-131,1,642.49,59.71,3.02,210.38,1.0,1.0,1.0
2025-07-22T11:59:15.788653,PH-131,1,642.54,59.33,2.62,210.35,1.0,1.0,1.0
2025-07-22T11:59:15.788938,PH-131,1,642.59,59.56,2.5,210.01,1.0,1.0,1.0
2025-07-22T11:59:15.789223,PH-131,1,642.64,59.98,2.6,209.64,1.0,1.0,1.0
2025-07-22T11:59:15.789508,PH-131,1,642.69,60.08,2.95,209.15,1.0,1.0,1.0
2025-07-22T11:59:15.789842,PH-131,1,642.74,60.43,2.71,208.75,1.0,1.0,1.0
2025-07-22T11:59:15.790113,PH-131,1,642.79,60.17,2.21,209.12,1.0,1.0,1.0
2025-07-22T11:59:15.790436,PH-131,1,642.84,59.96,2.48,209.18,1.0,1.0,1.0
2025-07-22T11:59:15.790677,PH-131,1,642.89,60.3,2.13,208.82,1.0,1.0,1.0
2025-07-22T11:59:15.790988,PH-131,1,642.94,60.41,2.4,209.06,1.0,1.0,1.0
2025-07-22T11:59:15.791242,PH-131,1,642.99,60.25,2.48,208.74,1.0,1.0,1.0
2025-07-22T11:59:15.791512,PH-131,1,643.04,60.21,2.38,208.3,1.0,1.0,1.0
2025-07-22T11:59:15.791791,PH-131,1,643.09,59.76,2.62,208.04,1.0,1.0,1.0
2025-07-22T11:59:15.792095,PH-131,1,643.14,59.74,2.25,207.93,1.0,1.0,1.0
2025-07-22T11:59:15.792332,PH-131,1,643.19,59.88,2.2,207.91,1.0,1.0,1.0
2025-07-22T11:59:15.792570,PH-131,1,643.24,59.61,1.73,207.58,1.0,1.0,1.0
2025-07-22T11:59:15.792815,PH-131,1,643.29,59.95,1.26,207.49,1.0,1.0,1.0
2025-07-22T11:59:15.793074,PH-131,1,643.34,59.98,0.96,207.54,1.0,1.0,1.0
2025-07-22T11:59:16.138567,PH-131,1,643.39,60.04,1.31,207.71,1.0,1.0,1.0
2025-07-22T11:59:16.138805,PH-131,1,643.44,60.51,1.21,207.83,1.0,1.0,1.0
2025-07-22T11:59:16.139053,PH-131,1,643.49,60.21,1.13,207.67,1.0,1.0,1.0
2025-07-22T11:59:16.139293,PH-131,1,643.54,60.65,1.45,207.89,1.0,1.0,1.0
2025-07-22T11:59:16.139530,PH-131,1,643.59,60.99,1.06,208.12,1.0,1.0,1.0
2025-07-22T11:59:16.139769,PH-131,1,643.64,61.15,1.12,208.56,1.0,1.0,1.0
2025-07-22T11:59:16.140106,PH-131,1,643.69,61.49,1.23,208.79,1.0,1.0,1.0
2025-07-22T11:59:16.140452,PH-131,1,643.74,61.35,0.86,209.23,1.0,1.0,1.0
2025-07-22T11:59:16.140734,PH-131,1,643.79,61.18,0.5,209.29,1.0,1.0,1.0
2025-07-22T11:59:16.140997,PH-131,1,643.84,60.92,0.29,209.27,1.0,1.0,1.0
2025-07-22T11:59:16.141277,PH-131,1,643.89,60.84,0.53,209.17,1.0,1.0,1.0
2025-07-22T11:59:16.141500,PH-131,1,643.94,60.79,0.3,209.54,1.0,1.0,1.0
2025-07-22T11:59:16.141727,PH-131,1,643.99,61.06,0.56,209.13,1.0,1.0,1.0
2025-07-22T11:59:16.142033,PH-131,1,644.04,61.13,0.6,209.27,1.0,1.0,1.0
2025-07-22T11:59:16.142263,PH-131,1,644.09,61.45,0.91,209.49,1.0,1.0,1.0
2025-07-22T11:59:16.142539,PH-131,1,644.14,61.77,0.59,209.8,1.0,1.0,1.0
2025-07-22T11:59:16.142787,PH-131,1,644.19,62.15,0.37,209.75,1.0,1.0,1.0
2025-07-22T11:59:16.143021,PH-131,1,644.24,61.78,0.69,209.68,1.0,1.0,1.0
2025-07-22T11:59:16.143262,PH-131,1,644.29,62.21,0.71,209.24,1.0,1.0,1.0
2025-07-22T11:59:16.143497,PH-131,1,644.34,62.33,0.59,209.34,1.0,1.0,1.0
2025-07-22T11:59:16.143738,PH-131,1,644.39,62.67,0.69,209.21,1.0,1.0,1.0
2025-07-22T11:59:16.144004,PH-131,1,644.44,62.82,0.31,209.16,1.0,1.0,1.0
2025-07-22T11:59:16.144247,PH-131,1,644.49,62.84,-0.14,209.16,1.0,1.0,1.0
2025-07-22T11:59:16.144535,PH-131,1,644.54,63.25,-0.19,209.27,1.0,1.0,1.0
2025-07-22T11:59:16.670871,PH-131,1,644.59,63.71,-0.4,209.08,1.0,1.0,1.0
2025-07-22T11:59:16.671164,PH-131,1,644.64,63.7,-0.04,209.5,1.0,1.0,1.0
2025-07-22T11:59:16.671457,PH-131,1,644.69,63.34,0.06,209.74,1.0,1.0,1.0
2025-07-22T11:59:16.671765,PH-131,1,644.74,63.15,-0.36,209.44,1.0,1.0,1.0
2025-07-22T11:59:16.672061,PH-131,1,644.79,63.56,-0.74,209.66,1.0,1.0,1.0
2025-07-22T11:59:16.672318,PH-131,1,644.84,63.32,-0.5,209.69,1.0,1.0,1.0
2025-07-22T11:59:16.672551,PH-131,1,644.89,63.49,-0.69,209.2,1.0,1.0,1.0
2025-07-22T11:59:16.672803,PH-131,1,644.94,63.54,-1.01,208.84,1.0,1.0,1.0
2025-07-22T11:59:16.673090,PH-131,1,644.99,63.66,-0.52,208.86,1.0,1.0,1.0
2025-07-22T11:59:16.673389,PH-131,1,645.04,63.85,-0.28,209.35,1.0,1.0,1.0
2025-07-22T11:59:16.673678,PH-131,1,645.09,64.26,0.1,209.31,1.0,1.0,1.0
2025-07-22T11:59:16.673962,PH-131,1,645.14,64.2,0.28,209.43,1.0,1.0,1.0
2025-07-22T11:59:16.674224,PH-131,1,645.19,63.99,0.01,209.57,1.0,1.0,1.0
2025-07-22T11:59:16.674453,PH-131,1,645.24,63.66,0.01,209.33,1.0,1.0,1.0
2025-07-22T11:59:16.674685,PH-131,1,645.29,63.61,-0.21,209.54,1.0,1.0,1.0
2025-07-22T11:59:16.674925,PH-131,1,645.34,63.47,-0.39,209.27,1.0,1.0,1.0
2025-07-22T11:59:16.675166,PH-131,1,645.39,63.26,-0.14,209.77,1.0,1.0,1.0
2025-07-22T11:59:16.675417,PH-131,1,645.44,63.36,0.01,210.2,1.0,1.0,1.0
2025-07-22T11:59:16.675651,PH-131,1,645.49,63.55,0.43,209.79,1.0,1.0,1.0
2025-07-22T11:59:16.675888,PH-131,1,645.54,63.09,0.71,210.22,1.0,1.0,1.0
2025-07-22T11:59:16.676146,PH-131,1,645.59,63.41,0.95,210.28,1.0,1.0,1.0
2025-07-22T11:59:16.676377,PH-131,1,645.64,63.28,1.02,210.37,1.0,1.0,1.0
2025-07-22T11:59:16.676613,PH-131,1,645.69,63.24,1.39,209.97,1.0,1.0,1.0
2025-07-22T11:59:16.676873,PH-131,1,645.74,62.98,1.61,209.84,1.0,1.0,1.0
2025-07-22T11:59:17.047123,PH-131,1,645.79,62.67,1.65,209.73,1.0,1.0,1.0
2025-07-22T11:59:17.047356,PH-131,1,645.84,62.2,1.98,209.26,1.0,1.0,1.0
2025-07-22T11:59:17.047586,PH-131,1,645.89,62.58,2.2,209.11,1.0,1.0,1.0
2025-07-22T11:59:17.047814,PH-131,1,645.94,62.34,2.35,208.99,1.0,1.0,1.0
2025-07-22T11:59:17.048045,PH-131,1,645.99,62.07,2.19,209.07,1.0,1.0,1.0
2025-07-22T11:59:17.048278,PH-131,1,646.04,61.7,2.32,208.65,1.0,1.0,1.0
2025-07-22T11:59:17.048510,PH-131,1,646.09,62.08,2.34,209.01,1.0,1.0,1.0
2025-07-22T11:59:17.048791,PH-131,1,646.14,61.92,2.02,208.62,1.0,1.0,1.0
2025-07-22T11:59:17.049063,PH-131,1,646.19,62.19,1.58,208.46,1.0,1.0,1.0
2025-07-22T11:59:17.049352,PH-131,1,646.24,62.11,1.57,208.85,1.0,1.0,1.0
2025-07-22T11:59:17.049623,PH-131,1,646.29,62.15,1.86,209.11,1.0,1.0,1.0
2025-07-22T11:59:17.049854,PH-131,1,646.34,62.26,1.88,208.79,1.0,1.0,1.0
2025-07-22T11:59:17.050089,PH-131,1,646.39,62.05,1.95,208.77,1.0,1.0,1.0
2025-07-22T11:59:17.050330,PH-131,1,646.44,61.74,1.86,209.19,1.0,1.0,1.0
2025-07-22T11:59:17.050568,PH-131,1,646.49,61.86,1.78,209.43,1.0,1.0,1.0
2025-07-22T11:59:17.050806,PH-131,1,646.54,62.36,1.89,208.95,1.5,1.0,1.0
2025-07-22T11:59:17.051039,PH-131,1,646.59,62.3,2.16,208.59,1.5,1.0,1.0
2025-07-22T11:59:17.051271,PH-131,1,646.64,62.64,2.45,208.61,1.5,1.0,1.0
2025-07-22T11:59:17.051545,PH-131,1,646.69,62.8,1.97,208.68,1.5,1.0,1.0
2025-07-22T11:59:17.051795,PH-131,1,646.74,62.77,1.48,208.31,1.5,1.0,1.0
2025-07-22T11:59:17.052041,PH-131,1,646.79,63.47,1.73,208.08,1.5,1.0,1.0
2025-07-22T11:59:17.052334,PH-131,1,646.84,63.51,1.3,208.29,1.5,1.0,1.0
2025-07-22T11:59:17.052621,PH-131,1,646.89,63.99,1.62,208.41,1.5,1.0,1.0
2025-07-22T11:59:17.052864,PH-131,1,646.94,64.54,1.27,208.65,1.5,1.0,1.0
2025-07-22T11:59:17.422202,PH-131,1,646.99,64.6,1.16,209.09,1.5,1.0,1.0
2025-07-22T11:59:17.422443,PH-131,1,647.04,64.38,1.42,209.2,1.5,1.0,1.0
2025-07-22T11:59:17.422683,PH-131,1,647.09,63.88,1.03,209.25,1.5,1.0,1.0
2025-07-22T11:59:17.422924,PH-131,1,647.14,63.15,1.09,209.7,1.5,1.0,1.0
2025-07-22T11:59:17.423163,PH-131,1,647.19,63.88,1.11,209.31,1.5,1.0,1.0
2025-07-22T11:59:17.423403,PH-131,1,647.24,63.56,1.27,209.13,1.5,1.0,1.0
2025-07-22T11:59:17.423637,PH-131,1,647.29,64.25,0.82,208.97,1.5,1.0,1.0
2025-07-22T11:59:17.423872,PH-131,1,647.34,64.82,0.81,208.85,1.5,1.0,1.0
2025-07-22T11:59:17.424112,PH-131,1,647.39,64.18,0.7,209.29,1.5,1.0,1.0
2025-07-22T11:59:17.424369,PH-131,1,647.44,64.34,0.47,209.77,1.5,1.0,1.0
2025-07-22T11:59:17.424705,PH-131,1,647.49,64.87,0.51,210.24,1.5,1.0,1.0
2025-07-22T11:59:17.424996,PH-131,1,647.54,64.79,0.69,209.95,1.5,1.0,1.0
2025-07-22T11:59:17.425321,PH-131,1,647.59,64.78,0.74,209.72,1.5,1.0,1.0
2025-07-22T11:59:17.425594,PH-131,1,647.64,64.56,0.73,209.55,1.5,1.0,1.0
2025-07-22T11:59:17.425923,PH-131,1,647.69,64.27,0.57,209.31,1.5,1.0,1.0
2025-07-22T11:59:17.426222,PH-131,1,647.74,64.04,0.66,209.13,1.5,1.0,1.0
2025-07-22T11:59:17.426515,PH-131,1,647.79,64.46,0.25,209.22,1.5,1.0,1.0
2025-07-22T11:59:17.426782,PH-131,1,647.84,63.91,0.18,209.45,1.5,1.0,1.0
2025-07-22T11:59:17.427017,PH-131,1,647.89,63.5,0.49,209.74,1.5,1.0,1.0
2025-07-22T11:59:17.427276,PH-131,1,647.94,63.17,0.63,209.9,1.5,1.0,1.0
2025-07-22T11:59:17.427557,PH-131,1,647.99,62.9,0.27,210.16,1.5,1.0,1.0
2025-07-22T11:59:17.427850,PH-131,1,648.04,63.22,0.45,210.41,1.5,1.0,1.0
2025-07-22T11:59:17.428163,PH-131,1,648.09,63.22,0.11,210.56,1.5,1.0,1.0
2025-07-22T11:59:17.428405,PH-131,1,648.14,62.74,-0.35,210.87,1.5,1.0,1.0
2025-07-22T11:59:17.795206,PH-131,1,648.19,62.27,-0.14,210.7,1.5,1.0,1.0
2025-07-22T11:59:17.795448,PH-131,1,648.24,61.62,0.3,210.5,1.5,1.0,1.0
2025-07-22T11:59:17.795694,PH-131,1,648.29,61.26,0.22,210.94,1.5,1.0,1.0
2025-07-22T11:59:17.795925,PH-131,1,648.34,60.67,-0.08,210.75,1.5,1.0,1.0
2025-07-22T11:59:17.796158,PH-131,1,648.39,60.16,-0.47,210.75,1.5,1.0,1.0
2025-07-22T11:59:17.796388,PH-131,1,648.44,60.9,-0.05,210.95,1.5,1.0,1.0
2025-07-22T11:59:17.796618,PH-131,1,648.49,61.63,0.32,210.59,1.5,1.0,1.0
2025-07-22T11:59:17.796847,PH-131,1,648.54,60.93,0.17,211.03,1.5,1.0,1.0
2025-07-22T11:59:17.797078,PH-131,1,648.59,60.38,0.35,211.34,1.5,1.0,1.0
2025-07-22T11:59:17.797308,PH-131,1,648.64,60.03,0.23,210.89,1.5,1.0,1.0
2025-07-22T11:59:17.797607,PH-131,1,648.69,60.47,0.1,210.42,1.5,1.0,1.0
2025-07-22T11:59:17.797913,PH-131,1,648.74,61.13,-0.28,210.04,1.5,1.0,1.0
2025-07-22T11:59:17.798221,PH-131,1,648.79,61.1,-0.2,209.85,1.5,1.0,1.0
2025-07-22T11:59:17.798559,PH-131,1,648.84,61.15,-0.25,210.16,1.5,1.0,1.0
2025-07-22T11:59:17.798886,PH-131,1,648.89,61.88,-0.23,210.52,1.5,1.0,1.0
2025-07-22T11:59:17.799230,PH-131,1,648.94,61.84,-0.02,210.32,1.5,1.0,1.0
2025-07-22T11:59:17.799490,PH-131,1,648.99,61.27,-0.24,210.0,1.5,1.0,1.0
2025-07-22T11:59:17.799721,PH-131,1,649.04,61.99,0.23,210.33,1.5,1.0,1.0
2025-07-22T11:59:17.800056,PH-131,1,649.09,62.19,0.32,210.61,1.5,1.0,1.0
2025-07-22T11:59:17.800359,PH-131,1,649.14,61.48,0.39,210.56,1.5,1.0,1.0
2025-07-22T11:59:17.800645,PH-131,1,649.19,60.93,0.52,210.66,1.5,1.0,1.0
2025-07-22T11:59:17.800934,PH-131,1,649.24,60.38,0.4,210.78,1.5,1.0,1.0
2025-07-22T11:59:17.801220,PH-131,1,649.29,59.81,0.79,210.49,1.5,1.0,1.0
2025-07-22T11:59:17.801503,PH-131,1,649.34,60.45,1.12,210.59,1.5,1.0,1.0
2025-07-22T11:59:18.170069,PH-131,1,649.39,60.29,1.32,210.87,1.5,1.0,1.0
2025-07-22T11:59:18.170322,PH-131,1,649.44,60.61,1.05,210.88,1.5,1.0,1.0
2025-07-22T11:59:18.170564,PH-131,1,649.49,61.26,1.11,211.37,1.5,1.0,1.0
2025-07-22T11:59:18.170801,PH-131,1,649.54,61.28,1.11,211.44,1.5,1.0,1.0
2025-07-22T11:59:18.171042,PH-131,1,649.59,61.47,1.29,211.94,1.5,1.0,1.0
2025-07-22T11:59:18.171274,PH-131,1,649.64,60.75,1.6,212.42,1.5,1.0,1.0
2025-07-22T11:59:18.171511,PH-131,1,649.69,61.44,1.86,212.7,1.5,1.0,1.0
2025-07-22T11:59:18.171740,PH-131,1,649.74,61.59,1.64,212.57,1.5,1.0,1.0
2025-07-22T11:59:18.172001,PH-131,1,649.79,61.23,1.85,212.89,1.5,1.0,1.0
2025-07-22T11:59:18.172230,PH-131,1,649.84,61.65,2.15,212.74,1.5,1.0,1.0
2025-07-22T11:59:18.172461,PH-131,1,649.89,61.75,2.34,212.42,1.5,1.0,1.0
