timestamp,machine_id,health_phase,fator_desgaste,temp_oleo,vibracao_motor,pressao_hidraulica,volatilidade_temp,volatilidade_vibracao,volatilidade_pressao
2025-07-22T11:54:52.906935,PH-065,1,633.93,60.74,0.62,183.16,1.0,1.0,1.0
2025-07-22T11:54:52.907191,PH-065,1,633.98,61.12,0.73,182.97,1.0,1.0,1.0
2025-07-22T11:54:52.907445,PH-065,1,634.03,61.07,0.77,183.07,1.0,1.0,1.0
2025-07-22T11:54:52.907673,PH-065,1,634.08,61.45,0.95,182.73,1.0,1.0,1.0
2025-07-22T11:54:52.907911,PH-065,1,634.13,61.21,0.88,182.86,1.0,1.0,1.0
2025-07-22T11:54:52.908167,PH-065,1,634.18,61.61,0.63,182.77,1.0,1.0,1.0
2025-07-22T11:54:52.908424,PH-065,1,634.23,62.05,1.11,182.88,1.0,1.0,1.0
2025-07-22T11:54:52.908678,PH-065,1,634.28,62.1,1.14,182.76,1.0,1.0,1.0
2025-07-22T11:54:52.908909,PH-065,1,634.33,62.27,1.56,182.79,1.0,1.0,1.0
2025-07-22T11:54:52.909173,PH-065,1,634.38,62.51,1.75,183.16,1.0,1.0,1.0
2025-07-22T11:54:52.909419,PH-065,1,634.43,62.11,1.6,182.64,1.0,1.0,1.0
2025-07-22T11:54:52.909768,PH-065,1,634.48,62.23,1.64,182.81,1.0,1.0,1.0
2025-07-22T11:54:52.910061,PH-065,1,634.53,62.73,1.4,183.27,1.0,1.0,1.0
2025-07-22T11:54:52.910381,PH-065,1,634.58,62.84,0.95,182.92,1.0,1.0,1.0
2025-07-22T11:54:52.910620,PH-065,1,634.63,63.24,1.25,183.09,1.0,1.0,1.0
2025-07-22T11:54:52.910852,PH-065,1,634.68,63.19,1.32,183.04,1.0,1.0,1.0
2025-07-22T11:54:52.911093,PH-065,1,634.73,63.37,1.67,182.63,1.0,1.0,1.0
2025-07-22T11:54:52.911352,PH-065,1,634.78,63.34,1.32,183.02,1.0,1.0,1.0
2025-07-22T11:54:52.911646,PH-065,1,634.83,63.47,1.69,183.43,1.0,1.0,1.0
2025-07-22T11:54:52.911896,PH-065,1,634.88,63.8,1.49,183.24,1.0,1.0,1.0
2025-07-22T11:54:52.912150,PH-065,1,634.93,63.91,1.68,183.36,1.0,1.0,1.0
2025-07-22T11:54:52.912398,PH-065,1,634.98,64.29,1.61,183.62,1.0,1.0,1.0
2025-07-22T11:54:52.912634,PH-065,1,635.03,64.04,1.41,183.51,1.0,1.0,1.0
2025-07-22T11:54:52.912873,PH-065,1,635.08,64.2,0.98,183.02,1.0,1.0,1.0
2025-07-22T11:54:53.281322,PH-065,1,635.13,64.3,1.04,183.37,1.0,1.0,1.0
2025-07-22T11:54:53.281658,PH-065,1,635.18,64.26,1.26,183.76,1.0,1.0,1.0
2025-07-22T11:54:53.281958,PH-065,1,635.23,63.93,1.48,183.83,1.0,1.0,1.0
2025-07-22T11:54:53.282281,PH-065,1,635.28,63.97,1.29,183.34,1.0,1.0,1.0
2025-07-22T11:54:53.282539,PH-065,1,635.33,64.36,1.07,183.11,1.0,1.0,1.0
2025-07-22T11:54:53.282818,PH-065,1,635.38,63.92,0.83,183.04,1.0,1.0,1.0
2025-07-22T11:54:53.283104,PH-065,1,635.43,63.8,0.37,182.88,1.0,1.0,1.0
2025-07-22T11:54:53.283371,PH-065,1,635.48,63.59,0.23,183.04,1.0,1.0,1.0
2025-07-22T11:54:53.283602,PH-065,1,635.53,63.61,-0.23,182.64,1.0,1.0,1.0
2025-07-22T11:54:53.283851,PH-065,1,635.58,63.13,-0.56,182.91,1.0,1.0,1.0
2025-07-22T11:54:53.284112,PH-065,1,635.63,62.82,-0.45,182.64,1.0,1.0,1.0
2025-07-22T11:54:53.284400,PH-065,1,635.68,62.82,-0.29,182.78,1.0,1.0,1.0
2025-07-22T11:54:53.284686,PH-065,1,635.73,62.63,-0.08,182.7,1.0,1.0,1.0
2025-07-22T11:54:53.284968,PH-065,1,635.78,62.67,-0.41,182.41,1.0,1.0,1.0
2025-07-22T11:54:53.285298,PH-065,1,635.83,63.12,-0.24,182.06,1.0,1.0,1.0
2025-07-22T11:54:53.285622,PH-065,1,635.88,63.0,-0.51,181.95,1.0,1.0,1.0
2025-07-22T11:54:53.285866,PH-065,1,635.93,63.36,-0.49,182.41,1.0,1.0,1.0
2025-07-22T11:54:53.286123,PH-065,1,635.98,63.43,-0.78,182.49,1.0,1.0,1.0
2025-07-22T11:54:53.286363,PH-065,1,636.03,63.82,-0.94,182.04,1.0,1.0,1.0
2025-07-22T11:54:53.286663,PH-065,1,636.08,63.84,-1.04,181.93,1.0,1.0,1.0
2025-07-22T11:54:53.286934,PH-065,1,636.13,64.04,-1.23,181.54,1.0,1.0,1.0
