timestamp,machine_id,health_phase,fator_desgaste,temp_oleo,vibracao_motor,pressao_hidraulica,volatilidade_temp,volatilidade_vibracao,volatilidade_pressao
2025-07-22T11:55:38.456106,PH-077,1,646.77,65.33,1.21,214.14,1.0,1.0,1.0
2025-07-22T11:55:38.456342,PH-077,1,646.82,65.46,0.74,214.07,1.0,1.0,1.0
2025-07-22T11:55:38.456562,PH-077,1,646.87,64.98,0.54,214.08,1.0,1.0,1.0
2025-07-22T11:55:38.456774,PH-077,1,646.92,65.19,0.3,214.55,1.0,1.0,1.0
2025-07-22T11:55:38.456977,PH-077,1,646.97,65.53,0.04,214.95,1.0,1.0,1.0
2025-07-22T11:55:38.457186,PH-077,1,647.02,65.82,0.48,214.8,1.0,1.0,1.0
2025-07-22T11:55:38.457393,PH-077,1,647.07,65.46,0.56,215.29,1.0,1.0,1.0
2025-07-22T11:55:38.457576,PH-077,1,647.12,65.59,0.7,215.39,1.0,1.0,1.0
2025-07-22T11:55:38.457758,PH-077,1,647.17,65.39,0.61,215.79,1.0,1.0,1.0
2025-07-22T11:55:38.457974,PH-077,1,647.22,65.07,0.7,215.78,1.0,1.0,1.0
2025-07-22T11:55:38.458184,PH-077,1,647.27,65.09,0.97,215.65,1.0,1.0,1.0
2025-07-22T11:55:38.458404,PH-077,1,647.32,65.34,0.54,215.26,1.0,1.0,1.0
2025-07-22T11:55:38.458653,PH-077,1,647.37,65.82,0.07,214.95,1.0,1.0,1.0
2025-07-22T11:55:38.458891,PH-077,1,647.42,66.07,-0.42,215.01,1.0,1.0,1.0
2025-07-22T11:55:38.459118,PH-077,1,647.47,66.37,-0.02,214.59,1.0,1.0,1.0
2025-07-22T11:55:38.459342,PH-077,1,647.52,66.19,0.46,215.08,1.0,1.0,1.0
2025-07-22T11:55:38.459599,PH-077,1,647.57,65.8,0.26,215.36,1.0,1.0,1.0
2025-07-22T11:55:38.459812,PH-077,1,647.62,65.68,-0.0,214.9,1.0,1.0,1.0
2025-07-22T11:55:38.460028,PH-077,1,647.67,65.75,-0.34,215.17,1.0,1.0,1.0
2025-07-22T11:55:38.460246,PH-077,1,647.72,65.92,-0.58,214.86,1.0,1.0,1.0
2025-07-22T11:55:38.460470,PH-077,1,647.77,66.4,-0.84,214.4,1.0,1.0,1.0
2025-07-22T11:55:38.460700,PH-077,1,647.82,65.98,-0.75,214.1,1.0,1.0,1.0
2025-07-22T11:55:38.460912,PH-077,1,647.87,65.79,-0.96,214.18,1.0,1.0,1.0
2025-07-22T11:55:38.461151,PH-077,1,647.92,66.24,-1.25,214.12,1.0,1.0,1.0
2025-07-22T11:55:38.821177,PH-077,1,647.97,66.72,-0.84,214.06,1.0,1.0,1.0
2025-07-22T11:55:38.821371,PH-077,1,648.02,66.97,-0.49,213.77,1.0,1.0,1.0
2025-07-22T11:55:38.821556,PH-077,1,648.07,66.67,-0.72,213.78,1.0,1.0,1.0
2025-07-22T11:55:38.821771,PH-077,1,648.12,66.2,-0.24,213.42,1.0,1.0,1.0
2025-07-22T11:55:38.821983,PH-077,1,648.17,65.75,-0.64,213.9,1.0,1.0,1.0
2025-07-22T11:55:38.822212,PH-077,1,648.22,65.89,-0.15,214.37,1.0,1.0,1.0
2025-07-22T11:55:38.822450,PH-077,1,648.27,66.33,-0.28,214.63,1.0,1.0,1.0
2025-07-22T11:55:38.822675,PH-077,1,648.32,66.14,-0.02,214.5,1.0,1.0,1.0
2025-07-22T11:55:38.822900,PH-077,1,648.37,66.09,-0.36,214.95,1.0,1.0,1.0
2025-07-22T11:55:38.823136,PH-077,1,648.42,65.89,-0.0,214.91,1.0,1.0,1.0
2025-07-22T11:55:38.823422,PH-077,1,648.47,65.81,-0.47,214.63,1.0,1.0,1.0
2025-07-22T11:55:38.823640,PH-077,1,648.52,65.72,-0.21,214.18,1.0,1.0,1.0
2025-07-22T11:55:38.823881,PH-077,1,648.57,65.85,0.1,214.5,1.0,1.0,1.0
2025-07-22T11:55:38.824127,PH-077,1,648.62,65.97,0.03,214.72,1.0,1.0,1.0
2025-07-22T11:55:38.824394,PH-077,1,648.67,65.79,0.01,214.65,1.0,1.0,1.0
2025-07-22T11:55:38.824629,PH-077,1,648.72,66.11,0.13,214.4,1.0,1.0,1.0
2025-07-22T11:55:38.824870,PH-077,1,648.77,65.77,0.44,214.74,1.0,1.0,1.0
2025-07-22T11:55:38.825090,PH-077,1,648.82,65.63,0.17,214.83,1.0,1.0,1.0
2025-07-22T11:55:38.825326,PH-077,1,648.87,65.41,-0.26,214.92,1.0,1.0,1.0
2025-07-22T11:55:38.825549,PH-077,1,648.92,65.87,-0.36,214.49,1.0,1.0,1.0
2025-07-22T11:55:38.825926,PH-077,1,648.97,65.61,-0.69,214.53,1.0,1.0,1.0
2025-07-22T11:55:38.826225,PH-077,1,649.02,65.99,-0.27,214.46,1.0,1.0,1.0
2025-07-22T11:55:38.826476,PH-077,1,649.07,65.98,-0.25,214.26,1.0,1.0,1.0
2025-07-22T11:55:38.826711,PH-077,1,649.12,66.11,-0.45,213.88,1.0,1.0,1.0
2025-07-22T11:55:39.184391,PH-077,1,649.17,66.49,-0.91,214.32,1.0,1.0,1.0
2025-07-22T11:55:39.184650,PH-077,1,649.22,66.77,-1.13,213.86,1.0,1.0,1.0
2025-07-22T11:55:39.184885,PH-077,1,649.27,66.38,-1.55,213.62,1.0,1.0,1.0
2025-07-22T11:55:39.185120,PH-077,1,649.32,66.08,-1.4,213.26,1.0,1.0,1.0
2025-07-22T11:55:39.185359,PH-077,1,649.37,65.87,-1.25,213.77,1.0,1.0,1.0
2025-07-22T11:55:39.185593,PH-077,1,649.42,65.77,-0.95,213.82,1.0,1.0,1.0
2025-07-22T11:55:39.185821,PH-077,1,649.47,66.23,-1.25,213.55,1.0,1.0,1.0
2025-07-22T11:55:39.186069,PH-077,1,649.52,66.31,-1.26,214.0,1.0,1.0,1.0
2025-07-22T11:55:39.186299,PH-077,1,649.57,66.59,-1.34,213.78,1.0,1.0,1.0
2025-07-22T11:55:39.186535,PH-077,1,649.62,66.45,-0.85,213.38,1.0,1.0,1.0
2025-07-22T11:55:39.186761,PH-077,1,649.67,66.3,-0.95,213.82,1.0,1.0,1.0
2025-07-22T11:55:39.186996,PH-077,1,649.72,66.41,-1.34,214.1,1.0,1.0,1.0
2025-07-22T11:55:39.187257,PH-077,1,649.77,66.72,-1.12,213.66,1.0,1.0,1.0
2025-07-22T11:55:39.187476,PH-077,1,649.82,66.31,-0.94,213.84,1.0,1.0,1.0
2025-07-22T11:55:39.187713,PH-077,1,649.87,66.72,-0.85,213.66,1.0,1.0,1.0
2025-07-22T11:55:39.187961,PH-077,1,649.92,66.41,-0.8,214.05,1.0,1.0,1.0
2025-07-22T11:55:39.188204,PH-077,1,649.97,66.72,-0.32,214.42,1.0,1.0,1.0
2025-07-22T11:55:39.188428,PH-077,1,650.02,66.29,-0.7,214.17,1.0,1.0,1.0
2025-07-22T11:55:39.188651,PH-077,1,650.07,66.28,-1.2,213.84,1.0,1.0,1.0
2025-07-22T11:55:39.188872,PH-077,1,650.12,66.29,-1.67,214.23,1.0,1.0,1.0
2025-07-22T11:55:39.189128,PH-077,1,650.17,65.98,-1.37,213.74,1.0,1.0,1.0
2025-07-22T11:55:39.189471,PH-077,1,650.22,65.55,-1.25,213.72,1.0,1.0,1.0
2025-07-22T11:55:39.189734,PH-077,1,650.27,65.97,-1.28,213.78,1.0,1.0,1.0
2025-07-22T11:55:39.190010,PH-077,1,650.32,66.37,-1.39,213.46,1.0,1.0,1.0
2025-07-22T11:55:39.546579,PH-077,1,650.37,66.06,-1.76,213.48,1.0,1.0,1.0
2025-07-22T11:55:39.546836,PH-077,1,650.42,65.63,-1.3,213.5,1.0,1.0,1.0
