timestamp,machine_id,health_phase,fator_desgaste,temp_oleo,vibracao_motor,pressao_hidraulica,volatilidade_temp,volatilidade_vibracao,volatilidade_pressao
2025-07-22T11:53:45.946773,PH-037,0,525.88,51.38,1.13,192.29,1.0,1.0,1.0
2025-07-22T11:53:45.946990,PH-037,0,525.93,51.24,0.7,192.38,1.0,1.0,1.0
2025-07-22T11:53:45.947184,PH-037,0,525.98,51.66,0.67,192.71,1.0,1.0,1.0
2025-07-22T11:53:45.947386,PH-037,0,526.03,52.08,0.46,192.8,1.0,1.0,1.0
2025-07-22T11:53:45.947592,PH-037,0,526.08,51.91,0.87,192.4,1.0,1.0,1.0
2025-07-22T11:53:45.947820,PH-037,0,526.13,51.98,0.37,192.29,1.0,1.0,1.0
2025-07-22T11:53:45.948002,PH-037,0,526.18,52.26,-0.06,191.8,1.0,1.0,1.0
2025-07-22T11:53:45.948178,PH-037,0,526.23,52.2,-0.27,191.72,1.0,1.0,1.0
2025-07-22T11:53:45.948379,PH-037,0,526.28,52.02,0.2,192.21,1.0,1.0,1.0
2025-07-22T11:53:45.948579,PH-037,0,526.33,52.44,0.13,192.1,1.0,1.0,1.0
2025-07-22T11:53:45.948779,PH-037,0,526.38,52.04,0.29,191.88,1.0,1.0,1.0
2025-07-22T11:53:45.948977,PH-037,0,526.43,52.21,-0.14,191.41,1.0,1.0,1.0
2025-07-22T11:53:45.949192,PH-037,0,526.48,52.12,0.29,191.08,1.0,1.0,1.0
2025-07-22T11:53:45.949395,PH-037,0,526.53,51.9,0.54,191.11,1.0,1.0,1.0
2025-07-22T11:53:45.949600,PH-037,0,526.58,52.39,0.21,190.82,1.0,1.0,1.0
2025-07-22T11:53:45.949798,PH-037,0,526.63,51.97,-0.12,191.22,1.0,1.0,1.0
2025-07-22T11:53:45.949969,PH-037,0,526.68,51.94,0.09,190.97,1.0,1.0,1.0
2025-07-22T11:53:45.950141,PH-037,0,526.73,52.0,-0.37,191.44,1.0,1.0,1.0
2025-07-22T11:53:45.950408,PH-037,0,526.78,51.98,-0.26,191.13,1.0,1.0,1.0
2025-07-22T11:53:45.950607,PH-037,0,526.83,52.14,-0.12,191.33,1.0,1.0,1.0
2025-07-22T11:53:45.950825,PH-037,0,526.88,52.13,-0.49,190.9,1.0,1.0,1.0
2025-07-22T11:53:45.951026,PH-037,0,526.93,52.0,-0.14,190.66,1.0,1.0,1.0
2025-07-22T11:53:45.951255,PH-037,0,526.98,52.16,-0.52,191.07,1.0,1.0,1.0
2025-07-22T11:53:45.951456,PH-037,0,527.03,52.63,-0.31,191.25,1.0,1.0,1.0
2025-07-22T11:53:46.281643,PH-037,0,527.08,52.81,-0.58,191.18,1.0,1.0,1.0
2025-07-22T11:53:46.281840,PH-037,0,527.13,53.24,-0.22,190.91,1.0,1.0,1.0
2025-07-22T11:53:46.282034,PH-037,0,527.18,53.23,-0.2,191.08,1.0,1.0,1.0
2025-07-22T11:53:46.282223,PH-037,0,527.23,52.76,0.07,191.55,1.0,1.0,1.0
2025-07-22T11:53:46.282461,PH-037,0,527.28,52.62,0.25,191.08,1.0,1.0,1.0
2025-07-22T11:53:46.282669,PH-037,0,527.33,52.12,-0.2,191.14,1.0,1.0,1.0
2025-07-22T11:53:46.282890,PH-037,0,527.38,51.75,-0.2,191.09,1.0,1.0,1.0
2025-07-22T11:53:46.283097,PH-037,0,527.43,51.33,0.25,191.12,1.0,1.0,1.0
2025-07-22T11:53:46.283298,PH-037,0,527.48,50.96,0.61,190.84,1.0,1.0,1.0
2025-07-22T11:53:46.283499,PH-037,0,527.53,51.03,0.99,191.26,1.0,1.0,1.0
2025-07-22T11:53:46.283724,PH-037,0,527.58,50.61,1.3,191.59,1.0,1.0,1.0
2025-07-22T11:53:46.283898,PH-037,0,527.63,50.79,1.26,191.88,1.0,1.0,1.0
2025-07-22T11:53:46.284092,PH-037,0,527.68,50.55,1.28,192.13,1.0,1.0,1.0
2025-07-22T11:53:46.284299,PH-037,0,527.73,50.45,0.93,192.08,1.0,1.0,1.0
2025-07-22T11:53:46.284523,PH-037,0,527.78,50.7,0.87,191.77,1.0,1.0,1.0
2025-07-22T11:53:46.284705,PH-037,0,527.83,50.89,0.56,191.43,1.0,1.0,1.0
2025-07-22T11:53:46.284874,PH-037,0,527.88,50.58,0.44,191.71,1.0,1.0,1.0
2025-07-22T11:53:46.285112,PH-037,0,527.93,50.94,0.21,191.55,1.0,1.0,1.0
2025-07-22T11:53:46.285305,PH-037,0,527.98,50.7,0.65,191.4,1.0,1.0,1.0
2025-07-22T11:53:46.285479,PH-037,0,528.03,50.39,0.57,191.54,1.0,1.0,1.0
2025-07-22T11:53:46.285712,PH-037,0,528.08,50.3,0.21,191.73,1.0,1.0,1.0
2025-07-22T11:53:46.285905,PH-037,0,528.13,50.4,0.37,191.65,1.0,1.0,1.0
2025-07-22T11:53:46.286103,PH-037,0,528.18,50.48,0.27,191.99,1.0,1.0,1.0
2025-07-22T11:53:46.286276,PH-037,0,528.23,50.61,-0.19,192.24,1.0,1.0,1.0
2025-07-22T11:53:46.603588,PH-037,0,528.28,50.3,-0.04,192.47,1.0,1.0,1.0
2025-07-22T11:53:46.603805,PH-037,0,528.33,50.12,0.07,192.39,1.0,1.0,1.0
2025-07-22T11:53:46.604049,PH-037,0,528.38,49.75,0.1,192.78,1.0,1.0,1.0
2025-07-22T11:53:46.604347,PH-037,0,528.43,49.77,-0.33,192.36,1.0,1.0,1.0
2025-07-22T11:53:46.604570,PH-037,0,528.48,49.79,-0.43,192.58,1.0,1.0,1.0
2025-07-22T11:53:46.604799,PH-037,0,528.53,49.59,-0.04,192.22,1.0,1.0,1.0
2025-07-22T11:53:46.605000,PH-037,0,528.58,49.24,-0.21,192.66,1.0,1.0,1.0
2025-07-22T11:53:46.605179,PH-037,0,528.63,49.69,0.28,192.21,1.0,1.0,1.0
2025-07-22T11:53:46.605412,PH-037,0,528.68,49.81,0.26,192.33,1.0,1.0,1.0
2025-07-22T11:53:46.605594,PH-037,0,528.73,49.61,0.45,192.26,1.0,1.0,1.0
2025-07-22T11:53:46.605778,PH-037,0,528.78,49.92,0.62,192.2,1.0,1.0,1.0
2025-07-22T11:53:46.605978,PH-037,0,528.83,50.17,0.59,192.36,1.0,1.0,1.0
2025-07-22T11:53:46.606145,PH-037,0,528.88,50.43,0.28,192.67,1.0,1.0,1.0
2025-07-22T11:53:46.606339,PH-037,0,528.93,50.26,0.18,192.44,1.0,1.0,1.0
2025-07-22T11:53:46.606528,PH-037,0,528.98,50.42,0.49,192.7,1.0,1.0,1.0
2025-07-22T11:53:46.606746,PH-037,0,529.03,50.65,0.45,192.37,1.0,1.0,1.0
2025-07-22T11:53:46.606955,PH-037,0,529.08,51.03,-0.02,192.53,1.0,1.0,1.0
2025-07-22T11:53:46.607138,PH-037,0,529.13,50.67,-0.23,192.48,1.0,1.0,1.0
2025-07-22T11:53:46.607418,PH-037,0,529.18,50.36,0.11,192.45,1.0,1.0,1.0
2025-07-22T11:53:46.607679,PH-037,0,529.23,50.33,0.51,192.94,1.0,1.0,1.0
2025-07-22T11:53:46.607901,PH-037,0,529.28,50.4,0.45,192.47,1.0,1.0,1.0
2025-07-22T11:53:46.608106,PH-037,0,529.33,50.85,0.37,192.95,1.0,1.0,1.0
2025-07-22T11:53:46.608303,PH-037,0,529.38,51.08,0.34,193.01,1.0,1.0,1.0
2025-07-22T11:53:46.608527,PH-037,0,529.43,50.79,0.56,192.9,1.0,1.0,1.0
2025-07-22T11:53:46.952781,PH-037,0,529.48,51.21,0.49,192.88,1.0,1.0,1.0
2025-07-22T11:53:46.952978,PH-037,0,529.53,51.61,0.87,193.08,1.0,1.0,1.0
2025-07-22T11:53:46.953166,PH-037,0,529.58,51.63,0.55,193.14,1.0,1.0,1.0
2025-07-22T11:53:46.953352,PH-037,0,529.63,51.93,0.46,193.28,1.0,1.0,1.0
2025-07-22T11:53:46.953548,PH-037,0,529.68,52.42,0.41,193.25,1.0,1.0,1.0
