timestamp,machine_id,health_phase,fator_desgaste,temp_oleo,vibracao_motor,pressao_hidraulica,volatilidade_temp,volatilidade_vibracao,volatilidade_pressao
2025-07-22T11:59:16.677103,PH-132,1,647.65,51.07,1.01,207.39,1.0,1.0,1.0
2025-07-22T11:59:16.677338,PH-132,1,647.7,51.02,0.66,207.88,1.0,1.0,1.0
2025-07-22T11:59:16.677575,PH-132,1,647.75,51.05,1.12,207.8,1.0,1.0,1.0
2025-07-22T11:59:16.677806,PH-132,1,647.8,50.57,0.65,207.64,1.0,1.0,1.0
2025-07-22T11:59:16.678114,PH-132,1,647.85,50.51,0.3,207.88,1.0,1.0,1.0
2025-07-22T11:59:16.678342,PH-132,1,647.9,50.48,0.13,207.87,1.0,1.0,1.0
2025-07-22T11:59:16.678574,PH-132,1,647.95,50.88,0.14,207.7,1.0,1.0,1.0
2025-07-22T11:59:16.678806,PH-132,1,648.0,50.53,-0.0,207.66,1.0,1.0,1.0
2025-07-22T11:59:16.679091,PH-132,1,648.05,50.29,-0.44,207.68,1.0,1.0,1.0
2025-07-22T11:59:16.679325,PH-132,1,648.1,50.57,0.02,207.78,1.0,1.0,1.0
2025-07-22T11:59:16.679610,PH-132,1,648.15,50.74,0.04,207.94,1.0,1.0,1.0
2025-07-22T11:59:16.679879,PH-132,1,648.2,50.75,-0.42,208.16,1.0,1.0,1.0
2025-07-22T11:59:16.680135,PH-132,1,648.25,50.65,-0.43,208.61,1.0,1.0,1.0
2025-07-22T11:59:16.680373,PH-132,1,648.3,51.05,-0.58,208.5,1.0,1.0,1.0
2025-07-22T11:59:16.680609,PH-132,1,648.35,50.79,-0.41,208.12,1.0,1.0,1.0
2025-07-22T11:59:16.680844,PH-132,1,648.4,50.83,-0.06,208.3,1.0,1.0,1.0
2025-07-22T11:59:16.681093,PH-132,1,648.45,50.74,-0.31,207.86,1.0,1.0,1.0
2025-07-22T11:59:16.681328,PH-132,1,648.5,50.33,-0.27,208.12,1.0,1.0,1.0
2025-07-22T11:59:16.681563,PH-132,1,648.55,50.41,-0.53,208.39,1.0,1.0,1.0
2025-07-22T11:59:16.681920,PH-132,1,648.6,50.56,-0.69,208.35,1.0,1.0,1.0
2025-07-22T11:59:16.682217,PH-132,1,648.65,50.74,-0.92,208.2,1.0,1.0,1.0
2025-07-22T11:59:16.682481,PH-132,1,648.7,50.74,-1.1,208.27,1.0,1.0,1.0
2025-07-22T11:59:16.682713,PH-132,1,648.75,51.08,-0.88,208.34,1.0,1.0,1.0
2025-07-22T11:59:16.682944,PH-132,1,648.8,51.41,-0.67,208.66,1.0,1.0,1.0
2025-07-22T11:59:17.053104,PH-132,1,648.85,51.18,-1.14,208.82,1.0,1.0,1.0
2025-07-22T11:59:17.053390,PH-132,1,648.9,50.97,-1.12,209.13,1.0,1.0,1.0
2025-07-22T11:59:17.053671,PH-132,1,648.95,51.32,-1.12,208.72,1.0,1.0,1.0
2025-07-22T11:59:17.053953,PH-132,1,649.0,51.19,-0.79,208.54,1.0,1.0,1.0
2025-07-22T11:59:17.054221,PH-132,1,649.05,50.69,-0.49,208.9,1.0,1.0,1.0
2025-07-22T11:59:17.054458,PH-132,1,649.1,50.66,-0.19,208.76,1.0,1.0,1.0
2025-07-22T11:59:17.054722,PH-132,1,649.15,50.5,0.3,208.44,1.0,1.0,1.0
2025-07-22T11:59:17.055054,PH-132,1,649.2,50.13,0.05,208.07,1.0,1.0,1.0
2025-07-22T11:59:17.055334,PH-132,1,649.25,49.83,0.54,208.45,1.0,1.0,1.0
