timestamp,machine_id,health_phase,fator_desgaste,temp_oleo,vibracao_motor,pressao_hidraulica,volatilidade_temp,volatilidade_vibracao,volatilidade_pressao
2025-07-22T11:57:07.286068,PH-099,0,585.88,56.88,2.07,203.92,1.0,1.0,1.0
2025-07-22T11:57:07.286316,PH-099,0,585.93,56.65,1.75,204.02,1.0,1.0,1.0
2025-07-22T11:57:07.286565,PH-099,0,585.98,56.88,1.93,204.41,1.0,1.0,1.0
2025-07-22T11:57:07.286835,PH-099,0,586.03,57.22,1.72,204.23,1.0,1.0,1.0
2025-07-22T11:57:07.287114,PH-099,0,586.08,57.12,1.47,204.27,1.0,1.0,1.0
2025-07-22T11:57:07.287353,PH-099,0,586.13,57.19,1.94,204.76,1.0,1.0,1.0
2025-07-22T11:57:07.287595,PH-099,0,586.18,57.3,1.52,204.5,1.0,1.0,1.0
2025-07-22T11:57:07.287834,PH-099,0,586.23,57.12,1.48,204.18,1.0,1.0,1.0
2025-07-22T11:57:07.288100,PH-099,0,586.28,57.36,1.07,203.96,1.0,1.0,1.0
2025-07-22T11:57:07.288350,PH-099,0,586.33,57.74,1.12,203.79,1.0,1.0,1.0
2025-07-22T11:57:07.288619,PH-099,0,586.38,57.56,1.0,204.14,1.0,1.0,1.0
2025-07-22T11:57:07.288978,PH-099,0,586.43,57.3,0.93,204.36,1.0,1.0,1.0
2025-07-22T11:57:07.289308,PH-099,0,586.48,57.53,0.92,204.38,1.0,1.0,1.0
2025-07-22T11:57:07.289603,PH-099,0,586.53,57.15,0.78,204.01,1.0,1.0,1.0
2025-07-22T11:57:07.289910,PH-099,0,586.58,57.47,1.2,203.8,1.0,1.0,1.0
2025-07-22T11:57:07.290230,PH-099,0,586.63,57.81,1.24,203.56,1.0,1.0,1.0
2025-07-22T11:57:07.290473,PH-099,0,586.68,58.03,0.88,203.67,1.0,1.0,1.0
2025-07-22T11:57:07.290712,PH-099,0,586.73,58.13,1.01,204.01,1.0,1.0,1.0
2025-07-22T11:57:07.290946,PH-099,0,586.78,58.4,1.0,204.14,1.0,1.0,1.0
2025-07-22T11:57:07.291320,PH-099,0,586.83,58.61,1.43,204.23,1.0,1.0,1.0
2025-07-22T11:57:07.291624,PH-099,0,586.88,58.21,1.46,204.67,1.0,1.0,1.0
2025-07-22T11:57:07.291922,PH-099,0,586.93,58.32,1.47,204.5,1.0,1.0,1.0
2025-07-22T11:57:07.292214,PH-099,0,586.98,58.5,1.46,204.16,1.0,1.0,1.0
2025-07-22T11:57:07.292439,PH-099,0,587.03,58.87,1.8,204.01,1.0,1.0,1.0
2025-07-22T11:57:07.629069,PH-099,0,587.08,59.21,1.61,203.64,1.0,1.0,1.0
2025-07-22T11:57:07.629324,PH-099,0,587.13,58.74,1.62,203.7,1.0,1.0,1.0
