timestamp,machine_id,health_phase,fator_desgaste,temp_oleo,vibracao_motor,pressao_hidraulica,volatilidade_temp,volatilidade_vibracao,volatilidade_pressao
2025-07-22T11:53:47.559374,PH-038,0,148.84,53.6,1.0,188.93,1.0,1.0,1.0
2025-07-22T11:53:47.559574,PH-038,0,148.89,54.05,0.68,189.23,1.0,1.0,1.0
2025-07-22T11:53:47.559779,PH-038,0,148.94,53.69,0.25,189.64,1.0,1.0,1.0
2025-07-22T11:53:47.559983,PH-038,0,148.99,53.87,-0.13,189.21,1.0,1.0,1.0
2025-07-22T11:53:47.560176,PH-038,0,149.04,53.51,-0.06,189.08,1.0,1.0,1.0
2025-07-22T11:53:47.560372,PH-038,0,149.09,53.91,0.29,188.62,1.0,1.0,1.0
2025-07-22T11:53:47.560547,PH-038,0,149.14,54.38,-0.08,189.02,1.0,1.0,1.0
2025-07-22T11:53:47.560768,PH-038,0,149.19,53.97,0.22,188.62,1.0,1.0,1.0
2025-07-22T11:53:47.561009,PH-038,0,149.24,53.64,0.33,188.54,1.0,1.0,1.0
2025-07-22T11:53:47.561222,PH-038,0,149.29,54.01,0.06,188.58,1.0,1.0,1.0
2025-07-22T11:53:47.561403,PH-038,0,149.34,54.45,-0.15,188.7,1.0,1.0,1.0
2025-07-22T11:53:47.561580,PH-038,0,149.39,54.05,-0.45,188.47,1.0,1.0,1.0
2025-07-22T11:53:47.561779,PH-038,0,149.44,54.03,-0.11,188.64,1.0,1.0,1.0
2025-07-22T11:53:47.561948,PH-038,0,149.49,53.66,0.07,188.13,1.0,1.0,1.0
2025-07-22T11:53:47.562140,PH-038,0,149.54,53.81,-0.36,188.0,1.0,1.0,1.0
2025-07-22T11:53:47.562351,PH-038,0,149.59,54.11,-0.63,188.48,1.0,1.0,1.0
2025-07-22T11:53:47.562543,PH-038,0,149.64,53.97,-1.11,188.86,1.0,1.0,1.0
2025-07-22T11:53:47.562819,PH-038,0,149.69,53.5,-0.78,188.35,1.0,1.0,1.0
2025-07-22T11:53:47.562999,PH-038,0,149.74,53.09,-1.25,188.15,1.0,1.0,1.0
2025-07-22T11:53:47.563170,PH-038,0,149.79,53.11,-1.43,188.11,1.0,1.0,1.0
2025-07-22T11:53:47.563344,PH-038,0,149.84,53.51,-1.54,187.84,1.0,1.0,1.0
2025-07-22T11:53:47.563552,PH-038,0,149.89,54.01,-1.91,188.0,1.0,1.0,1.0
2025-07-22T11:53:47.563802,PH-038,0,149.94,54.5,-1.99,188.07,1.0,1.0,1.0
2025-07-22T11:53:47.564052,PH-038,0,149.99,54.27,-1.95,188.23,1.0,1.0,1.0
