timestamp,machine_id,health_phase,fator_desgaste,temp_oleo,vibracao_motor,pressao_hidraulica,volatilidade_temp,volatilidade_vibracao,volatilidade_pressao
2025-07-22T11:54:51.450934,PH-064,0,242.32,51.34,1.39,200.31,1.0,1.0,1.0
2025-07-22T11:54:51.451236,PH-064,0,242.37,51.46,1.49,200.15,1.0,1.0,1.0
2025-07-22T11:54:51.451517,PH-064,0,242.42,51.72,1.96,200.41,1.0,1.0,1.0
2025-07-22T11:54:51.451796,PH-064,0,242.47,52.15,1.98,200.47,1.0,1.0,1.0
2025-07-22T11:54:51.452093,PH-064,0,242.52,52.19,2.0,200.73,1.0,1.0,1.0
2025-07-22T11:54:51.452344,PH-064,0,242.57,52.08,2.18,200.82,1.0,1.0,1.0
2025-07-22T11:54:51.452585,PH-064,0,242.62,52.03,2.17,200.91,1.0,1.0,1.0
2025-07-22T11:54:51.452818,PH-064,0,242.67,52.38,2.1,201.39,1.0,1.0,1.0
2025-07-22T11:54:51.453076,PH-064,0,242.72,52.34,1.62,200.94,1.0,1.0,1.0
2025-07-22T11:54:51.453307,PH-064,0,242.77,51.99,1.72,200.67,1.0,1.0,1.0
2025-07-22T11:54:51.453564,PH-064,0,242.82,52.01,1.98,200.29,1.0,1.0,1.0
2025-07-22T11:54:51.453801,PH-064,0,242.87,52.3,2.28,200.21,1.0,1.0,1.0
2025-07-22T11:54:51.454076,PH-064,0,242.92,52.2,1.91,200.09,1.0,1.0,1.0
2025-07-22T11:54:51.454320,PH-064,0,242.97,52.3,1.66,199.98,1.0,1.0,1.0
2025-07-22T11:54:51.454556,PH-064,0,243.02,52.11,1.64,199.97,1.0,1.0,1.0
2025-07-22T11:54:51.454791,PH-064,0,243.07,52.2,1.35,200.42,1.0,1.0,1.0
2025-07-22T11:54:51.455058,PH-064,0,243.12,52.37,1.78,200.51,1.0,1.0,1.0
2025-07-22T11:54:51.455357,PH-064,0,243.17,52.11,1.29,200.59,1.0,1.0,1.0
2025-07-22T11:54:51.455625,PH-064,0,243.22,51.99,1.66,200.41,1.0,1.0,1.0
2025-07-22T11:54:51.455856,PH-064,0,243.27,51.62,1.6,200.47,1.0,1.0,1.0
2025-07-22T11:54:51.456092,PH-064,0,243.32,51.17,1.57,200.34,1.0,1.0,1.0
2025-07-22T11:54:51.456325,PH-064,0,243.37,51.01,1.12,200.06,1.0,1.0,1.0
2025-07-22T11:54:51.456560,PH-064,0,243.42,51.18,1.55,200.49,1.0,1.0,1.0
2025-07-22T11:54:51.456801,PH-064,0,243.47,51.29,1.59,200.76,1.0,1.0,1.0
2025-07-22T11:54:51.819924,PH-064,0,243.52,51.08,1.18,200.7,1.0,1.0,1.0
2025-07-22T11:54:51.820212,PH-064,0,243.57,51.49,1.65,200.49,1.0,1.0,1.0
2025-07-22T11:54:51.820509,PH-064,0,243.62,51.87,1.93,200.02,1.0,1.0,1.0
2025-07-22T11:54:51.820824,PH-064,0,243.67,52.36,2.04,199.75,1.0,1.0,1.0
2025-07-22T11:54:51.821114,PH-064,0,243.72,52.21,2.51,200.0,1.0,1.0,1.0
2025-07-22T11:54:51.821383,PH-064,0,243.77,52.54,2.26,200.28,1.0,1.0,1.0
2025-07-22T11:54:51.821646,PH-064,0,243.82,52.43,1.97,200.43,1.0,1.0,1.0
2025-07-22T11:54:51.821961,PH-064,0,243.87,52.43,2.41,200.64,1.0,1.0,1.0
2025-07-22T11:54:51.822244,PH-064,0,243.92,52.83,2.31,200.24,1.0,1.0,1.0
2025-07-22T11:54:51.822475,PH-064,0,243.97,52.75,2.7,199.75,1.0,1.0,1.0
